,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,xray_class,is_coincident
5316,129.58,304.7,40.133,68.321,139.39,140.92,0.30824,0.014377,3772.1,31.418,3.1481,5064100000000.0,18.24,4.5151e+22,493.87,9946200000000.0,5.8931e+21,130.95,179.12,27.535,B,False
5321,58.545,73.366,23.105,29.085,80.643,84.835,-0.065011,-0.0051131,1113.7,17.086,2.3105,3385600000000.0,2.3406,1.6935e+22,290.61,6277500000000.0,7.236e+21,0.0,0.0,0.0,C,False
5323,74.8,2390.0,37.3,52.9,113.0,115.0,0.202,-0.00108,4220.0,30.3,4.27,7240000000000.0,17.8,3.88e+23,3180.0,66800000000000.0,4.24e+22,958.0,5330.0,77.3,M,False
5325,335.0,2710.0,41.0,53.3,105.0,111.0,-0.0777,0.0037,6550.0,34.4,4.79,13300000000000.0,25.9,7.88e+23,4690.0,90700000000000.0,6.23e+22,832.0,17700.0,40.4,M,False
5326,6.2507,72.459,29.105,51.012,127.45,126.77,0.26592,-0.0046612,1565.6,22.779,1.6009,563200000000.0,3.132,2.7882e+21,60.26,1386000000000.0,7.7139e+20,0.0,0.0,0.0,C,False
5332,215.52,1012.5,55.702,64.458,96.406,102.71,-0.16384,-0.0056726,11493.0,47.888,4.5328,10106000000000.0,51.4,5.7992e+23,1941.9,41756000000000.0,2.4361e+22,203.82,26832.0,11.481,C,False
5338,58.113,336.08,44.496,67.184,123.49,125.36,-0.22582,-0.00556,4582.0,34.964,3.2768,1222900000000.0,26.005,6.3601e+22,553.37,11675000000000.0,6.4024e+21,370.28,0.0,57.518,B,False
5340,4.0293,69.675,31.188,62.452,141.91,138.3,0.61279,-0.0042459,1769.3,21.717,1.9039,313730000000.0,3.1612,2.2299e+21,40.336,912530000000.0,5.5854e+20,0.0,0.0,0.0,B,False
5348,125.22,299.36,46.259,32.484,60.763,70.312,0.43896,0.0095921,7270.3,37.659,4.1215,5487400000000.0,34.194,1.2605e+23,478.97,7727900000000.0,8.0832e+21,528.05,2176.1,57.05,C,False
5349,56.2,660.0,49.5,70.2,116.0,116.0,0.0335,-0.00325,7220.0,38.9,3.73,1950000000000.0,36.3,1.66e+23,892.0,18200000000000.0,1.13e+22,415.0,2830.0,41.1,M,False
5354,364.42,3453.8,44.481,53.987,104.18,105.17,0.13605,-0.0038005,8452.5,37.799,4.6233,11002000000000.0,31.786,1.0764e+24,4308.6,92481000000000.0,5.9624e+22,1028.1,23226.0,43.965,C,False
5360,138.65,468.92,36.804,51.124,96.891,106.63,-0.1977,-0.0055084,5249.0,31.149,4.3106,4456600000000.0,19.041,1.7547e+23,1241.8,22782000000000.0,1.8085e+22,165.52,2519.6,20.538,C,False
5361,49.577,193.9,47.818,49.028,91.235,92.099,-0.071712,0.0058588,7782.2,40.555,2.9443,778640000000.0,38.383,8.7456e+22,286.8,7124300000000.0,4.92e+21,32.509,0.0,4.3212,B,False
5363,43.385,222.3,53.398,60.497,99.312,100.49,0.30201,0.012586,8203.1,42.407,2.8744,562600000000.0,44.764,3.7552e+22,142.78,3354800000000.0,2.1242e+21,0.0,0.0,0.0,B,False
5364,6.1814,418.65,28.729,33.348,74.185,75.694,-0.20716,-0.00021676,2718.9,23.474,3.6709,3109500000000.0,6.7291,1.0297e+23,855.7,16764000000000.0,1.9434e+22,150.77,385.32,27.748,C,False
5367,22.971,576.66,39.536,41.786,92.617,92.874,-0.088239,0.0012466,6402.9,33.537,3.896,1369600000000.0,24.419,1.567e+23,620.94,14134000000000.0,1.107e+22,0.0,0.0,0.0,B,False
5371,29.239,570.05,29.034,44.444,110.33,111.41,-0.060371,-0.0010239,2349.8,24.226,3.4958,881710000000.0,6.3664,8.9114e+22,1092.4,22770000000000.0,1.8644e+22,118.58,911.31,18.059,C,False
5373,222.0,2280.0,42.2,38.0,69.7,78.4,-0.0714,0.00207,10800.0,34.2,4.78,4100000000000.0,29.6,1.54e+24,4380.0,75600000000000.0,7.88e+22,582.0,25600.0,24.7,M,False
5377,18.766,168.05,40.757,68.115,129.38,127.18,0.76569,-0.0040956,5339.1,30.511,2.3556,1904100000000.0,17.438,3.2489e+22,226.49,4292000000000.0,3.1903e+21,206.99,235.56,33.583,B,False
5378,92.3,194.0,39.1,37.0,72.9,90.0,-0.801,0.0114,6640.0,34.8,3.33,3530000000000.0,25.3,7.14e+22,312.0,5010000000000.0,5.89e+21,0.0,0.0,0.0,M,False
5379,99.224,565.87,58.71,72.519,110.87,113.82,0.22875,-0.0052936,6631.4,47.03,3.9016,2287200000000.0,47.247,1.6507e+23,996.29,22915000000000.0,9.2244e+21,138.73,8881.2,11.453,C,False
5381,344.67,842.69,53.234,60.392,98.112,101.91,0.10629,-0.013609,14044.0,45.311,4.4493,11405000000000.0,48.13,4.7236e+23,1302.5,24817000000000.0,1.7604e+22,252.64,4772.4,16.478,B,False
5383,74.648,320.29,42.327,68.066,130.53,132.55,0.38279,-0.013433,3579.7,33.399,3.3957,3746900000000.0,21.486,2.6418e+22,310.79,6094200000000.0,3.294e+21,13.601,0.0,3.6893,B,False
5384,2.7597,475.38,50.304,70.232,117.66,115.29,0.71901,0.00058693,8063.6,35.924,1.2738,1803400000000.0,34.305,5.0353e+22,200.41,4193900000000.0,2.9772e+21,0.0,0.0,0.0,B,False
5389,3.8361,44.508,25.644,26.471,57.888,68.546,-0.068845,0.00039748,1420.6,21.224,0.0,491600000000.0,6.4443,1.8209e+22,166.74,3803100000000.0,6.0302e+21,130.07,173.24,49.491,B,False
5392,1930.0,1900.0,53.0,59.2,86.1,103.0,0.0383,-0.0278,16000.0,47.5,5.15,72500000000000.0,49.1,1.47e+24,4830.0,81600000000000.0,5.15e+22,181.0,223000.0,6.03,X,False
5394,26.088,418.32,31.627,35.859,83.831,87.545,-0.047066,-0.0011595,3906.9,26.321,3.7143,2070300000000.0,11.765,1.1674e+23,758.42,15652000000000.0,1.526e+22,55.227,0.0,7.6484,C,False
5396,203.02,642.93,47.615,58.284,108.11,108.52,0.47226,-0.010012,5409.2,38.571,3.3151,5439600000000.0,32.584,1.4566e+23,840.36,20188000000000.0,1.1248e+22,84.583,0.0,9.3535,B,False
5397,140.22,911.43,35.885,33.904,83.26,87.668,-0.25677,0.003058,7070.1,30.086,4.1647,7799800000000.0,20.212,4.3055e+23,1359.8,28527000000000.0,3.0888e+22,86.308,9626.4,6.4324,C,False
5398,8.4617,33.898,56.359,78.034,120.98,124.01,-0.38064,-0.0055377,4311.7,41.749,2.4203,677800000000.0,39.005,8.7495e+21,75.574,1917600000000.0,7.3731e+20,0.0,0.0,0.0,C,False
5403,21.282,240.82,56.264,78.562,117.19,118.34,0.046323,0.0024047,5117.0,43.797,3.435,1982400000000.0,39.577,6.0148e+22,486.42,11095000000000.0,4.518e+21,100.51,1204.4,14.764,B,False
5406,337.0,335.0,50.4,77.7,116.0,123.0,0.0626,0.0304,9360.0,41.1,4.11,12800000000000.0,40.5,1.38e+23,889.0,14900000000000.0,7.39e+21,98.7,9340.0,10.1,M,False
5408,90.896,702.99,47.476,54.511,103.16,104.48,0.64723,0.0056363,6576.4,38.211,3.4218,5557200000000.0,33.788,1.4085e+23,720.42,16705000000000.0,8.7321e+21,49.451,1034.8,5.7323,C,False
5412,53.129,789.93,51.976,79.747,129.94,128.27,0.1958,-0.0028111,6138.5,38.915,3.8744,2006300000000.0,33.739,1.5408e+23,1088.4,21567000000000.0,1.1062e+22,189.46,4128.9,17.87,C,False
5414,51.372,152.28,49.4,79.668,126.67,127.87,-0.23749,-0.01061,4775.9,37.323,3.1742,1208800000000.0,29.698,3.0711e+22,284.78,5782400000000.0,2.9905e+21,117.79,788.58,23.269,C,False
5415,5.0903,177.44,37.867,37.613,80.78,81.246,-0.12779,0.00061388,6703.7,32.114,3.7341,1332200000000.0,23.803,7.3831e+22,267.26,5301200000000.0,5.6581e+21,0.0,0.0,0.0,B,False
5417,106.76,308.11,34.731,48.142,113.35,111.99,-0.14429,-0.010629,4345.6,28.539,3.408,2224000000000.0,15.412,5.7966e+22,443.1,8986800000000.0,6.494e+21,0.0,0.0,0.0,B,False
5418,20.158,35.537,38.835,60.217,127.42,136.13,-0.66664,-0.009064,3157.7,27.813,2.3882,1580800000000.0,12.86,9.3266e+21,119.09,2453900000000.0,1.5182e+21,0.0,0.0,0.0,C,False
5422,56.635,261.3,40.427,36.881,67.935,84.774,-0.12663,0.0032181,7136.0,34.023,4.5967,2536200000000.0,26.2,1.6679e+23,705.81,11109000000000.0,1.3095e+22,551.73,1977.6,64.391,C,False
5423,45.974,353.17,39.8,65.884,126.43,126.28,-0.18621,0.003732,4610.8,31.606,3.913,2270400000000.0,18.872,7.5439e+22,640.95,12901000000000.0,8.3256e+21,154.66,2224.3,17.928,B,False
5424,27.293,450.37,35.112,47.261,94.384,97.359,-0.12778,0.0010584,4546.1,28.967,3.9164,1675200000000.0,14.907,1.5569e+23,1001.6,18878000000000.0,1.7968e+22,177.6,1909.7,23.334,C,False
5425,15.619,254.76,37.447,33.669,69.263,73.729,-0.1561,-0.00091132,5490.8,30.79,3.508,1361400000000.0,21.431,1.2498e+23,503.45,10372000000000.0,1.1235e+22,18.838,0.0,2.5066,C,False
5427,128.32,168.72,29.337,38.617,100.27,102.72,-0.085355,-0.012021,2101.6,26.008,3.3948,7506900000000.0,8.338,2.9792e+22,387.64,8726200000000.0,6.5321e+21,0.0,0.0,0.0,C,False
5430,26.142,446.87,58.175,69.322,99.684,106.84,0.045795,-0.0014526,9889.1,48.828,3.9856,3116100000000.0,52.4,2.3637e+23,1001.3,20932000000000.0,1.0759e+22,154.82,10062.0,11.226,C,False
5431,64.339,760.26,51.906,49.069,80.72,88.215,-0.021475,-0.0020097,12654.0,45.203,4.1214,2443000000000.0,49.525,5.3802e+23,1308.2,26878000000000.0,2.2537e+22,223.95,10751.0,13.041,C,False
5436,1.5648,412.07,55.924,65.519,100.06,100.09,0.097005,-0.00013183,11321.0,45.0,3.3595,637580000000.0,49.857,1.7846e+23,496.77,11884000000000.0,7.5481e+21,365.06,882.39,34.449,C,False
5438,20.358,224.29,36.479,31.393,61.341,76.111,-0.29924,-0.0017167,4537.1,29.912,3.7316,1878100000000.0,21.492,7.1462e+22,309.32,5768900000000.0,8.5013e+21,0.0,0.0,0.0,B,False
5439,235.0,298.0,45.0,31.4,58.4,70.2,-0.275,0.0116,8870.0,36.2,3.88,8240000000000.0,34.2,2.39e+23,630.0,10600000000000.0,1.33e+22,476.0,4830.0,58.0,M,False
5441,307.03,2456.7,39.979,62.18,123.38,124.88,0.51296,-0.0057938,4815.0,31.273,4.2566,14042000000000.0,19.412,3.3887e+23,2810.5,57759000000000.0,3.3541e+22,1773.6,7733.5,123.91,C,False
5442,256.27,2441.2,39.006,60.168,123.53,124.47,0.4829,-0.0047013,4477.4,30.724,4.0059,13604000000000.0,19.004,3.2413e+23,2695.2,56979000000000.0,3.38e+22,1800.0,3618.1,146.77,C,False
5443,67.542,1227.0,28.693,40.279,102.49,103.56,-0.038503,0.0012795,2614.1,23.188,4.107,3826700000000.0,5.9992,1.8327e+23,2082.0,39116000000000.0,3.5453e+22,1891.6,2213.6,172.77,C,False
5444,3.9006,346.8,45.395,61.1,116.24,115.09,0.31776,0.00063269,2382.7,34.517,2.8001,1041900000000.0,24.558,1.9508e+22,269.61,6758200000000.0,2.9388e+21,0.0,0.0,0.0,C,False
5447,1.6173,84.089,33.42,58.365,124.81,125.76,0.080405,-0.00037665,2755.8,27.741,2.8071,184670000000.0,10.177,1.5715e+22,226.65,4493900000000.0,2.9219e+21,74.769,104.23,29.163,C,False
5449,15.848,448.14,42.377,32.092,55.226,63.267,-0.1674,0.00048634,6991.9,29.888,4.0568,2958900000000.0,23.903,3.0258e+23,959.11,16816000000000.0,2.1044e+22,31.202,881.72,6.8544,C,False
5453,8.1123,202.9,30.767,33.667,83.821,84.793,-0.056153,-0.00055291,3347.1,25.791,3.394,681780000000.0,11.185,6.5219e+22,403.91,8889500000000.0,9.2517e+21,0.0,0.0,0.0,C,False
5454,28.011,219.09,36.572,34.608,68.777,80.972,0.058966,0.0043247,3789.4,29.306,4.8098,1683200000000.0,19.237,3.2595e+22,203.96,3528700000000.0,4.2456e+21,24.638,159460.0,0.88554,C,False
5457,4.0101,134.64,39.501,28.42,52.698,63.377,-0.080963,0.0008275,5128.9,34.809,4.1779,210020000000.0,25.32,3.3008e+22,190.06,2476700000000.0,3.6571e+21,112.23,0.0,15.007,C,False
5460,142.13,465.93,51.077,62.623,102.68,105.28,0.16794,0.0074319,8451.2,42.206,3.9937,4733200000000.0,39.427,2.1464e+23,922.76,19484000000000.0,1.1793e+22,168.79,4007.9,12.71,B,False
5461,124.04,448.91,41.387,49.303,91.437,94.731,0.061869,0.005551,5884.6,34.743,3.7005,3113800000000.0,26.57,1.7463e+23,884.42,18151000000000.0,1.5022e+22,204.66,2655.1,19.304,B,False
5467,33.981,295.82,51.908,62.231,98.041,104.59,-0.056464,0.00257,9167.2,44.512,4.1043,960810000000.0,45.273,1.6097e+23,723.94,14212000000000.0,8.784e+21,107.11,3041.9,9.9847,B,False
5469,42.722,176.74,45.201,63.943,115.02,117.98,-0.32978,0.0053962,4461.5,36.814,3.8417,3823600000000.0,29.291,4.6909e+22,434.48,9316000000000.0,4.9672e+21,109.17,1018.6,16.415,B,False
5472,47.842,354.44,26.96,36.282,111.48,111.08,-0.40389,-0.0036222,1879.5,23.737,2.3091,2821700000000.0,5.0878,3.2968e+22,458.54,10127000000000.0,8.261e+21,0.0,0.0,0.0,C,False
5475,2.9226,156.09,33.15,28.378,61.841,82.299,-0.10785,0.00024668,2948.2,26.936,3.1195,682820000000.0,16.146,4.6389e+22,288.3,6018400000000.0,7.0412e+21,0.0,0.0,0.0,B,False
5477,77.238,172.96,39.59,50.134,99.329,102.35,-0.23519,-0.0087601,5438.7,32.716,3.789,3361600000000.0,23.647,6.3684e+22,355.53,6831800000000.0,6.22e+21,149.16,577.3,25.26,C,False
5479,5.9041,239.72,26.093,39.954,116.72,117.2,-0.39718,-0.00072693,1690.9,22.292,0.0,1664000000000.0,3.0165,1.8238e+22,301.98,6643100000000.0,5.187e+21,0.0,0.0,0.0,C,False
5480,228.39,890.75,39.142,42.401,81.284,86.684,0.16478,0.0047621,6650.8,31.733,4.5596,4278500000000.0,23.133,4.2362e+23,1978.3,35623000000000.0,3.3543e+22,261.49,1567.1,22.31,C,False
5481,56.195,1447.2,42.395,73.831,132.57,129.77,0.81395,-0.0028304,3106.5,29.798,3.1426,8304600000000.0,15.729,8.1913e+22,1006.8,21807000000000.0,1.1528e+22,110.13,431.02,20.385,C,False
5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3407,0.0,0.0,0.0,0.0,0.0,0.0,45.162,0.0,13.02,C,False
5484,67.652,113.96,34.498,63.589,137.94,138.08,-0.35126,-0.016504,3443.5,26.195,3.0644,3396400000000.0,7.6848,1.8745e+22,220.49,3956600000000.0,2.8351e+21,77.709,328.81,21.901,C,False
5485,65.72,58.281,27.131,48.186,121.39,124.32,-0.26723,-0.020247,2271.9,22.149,3.1045,3824000000000.0,4.159,9.7937e+21,158.11,3042900000000.0,2.2004e+21,0.0,0.0,0.0,C,False
5486,549.25,1491.2,48.638,64.838,113.03,114.36,0.41108,-0.013725,7751.4,39.188,4.0549,15769000000000.0,34.801,4.1196e+23,2267.1,43890000000000.0,2.4685e+22,398.28,12046.0,25.32,B,False
5488,334.95,1658.6,50.892,58.813,96.468,101.28,0.074823,0.0066728,11351.0,43.346,4.6286,10270000000000.0,42.945,7.567e+23,2929.3,57467000000000.0,3.214e+22,221.8,23911.0,10.996,C,False
5492,157.51,1682.6,47.501,64.163,111.43,115.78,0.098625,-0.0029073,7659.4,39.795,4.6022,2716900000000.0,35.832,5.5112e+23,2983.2,60093000000000.0,3.4427e+22,357.26,27030.0,18.969,C,False
5493,290.08,2640.0,47.69,53.859,100.89,103.68,0.35829,0.005083,8970.2,39.229,3.7371,10426000000000.0,35.635,6.7988e+23,2398.1,56670000000000.0,3.2837e+22,296.43,9342.7,15.766,C,False
5495,64.186,2668.7,42.225,53.28,104.35,106.58,0.076298,-0.00059572,5203.8,35.157,4.5578,8028300000000.0,27.294,7.4462e+23,4968.3,103600000000000.0,6.5007e+22,386.08,28995.0,21.875,C,False
5496,340.95,2072.3,34.182,41.409,90.044,91.496,-0.041722,-0.0027807,3704.1,28.484,4.4581,11617000000000.0,14.539,6.032e+23,4492.7,89292000000000.0,8.0279e+22,542.98,4686.3,40.618,C,False
5499,546.74,1877.1,45.478,66.028,117.12,120.25,0.14814,0.011046,6784.9,36.134,4.7484,28600000000000.0,27.91,4.4601e+23,2777.4,55224000000000.0,3.0091e+22,925.15,38229.0,54.835,C,False
5502,4.7881,458.2,40.397,33.744,72.428,83.858,-0.06349,0.00052266,7185.0,33.968,0.0,308670000000.0,28.447,8.7414e+22,283.12,4914300000000.0,5.8002e+21,469.43,3645.1,48.817,C,False
5504,313.99,1443.1,59.915,67.406,94.694,100.27,0.058194,0.0068401,12972.0,51.035,4.5817,14647000000000.0,56.928,7.9085e+23,2742.5,55152000000000.0,2.6565e+22,180.91,54881.0,8.6239,C,False
5507,462.21,2835.3,54.612,59.477,94.254,97.613,0.11297,-0.0049521,9590.5,46.991,4.7597,9253600000000.0,47.912,1.1888e+24,4178.2,95350000000000.0,5.1938e+22,372.33,66265.0,14.785,C,False
5509,76.455,356.13,39.138,74.531,144.91,146.27,0.86102,0.012124,2297.4,27.004,3.3334,4103900000000.0,11.545,1.924e+22,378.93,7744300000000.0,3.6866e+21,13.907,0.0,4.3679,B,False
5511,39.052,244.03,34.889,61.334,133.76,134.83,1.1035,-0.009219,1945.8,25.835,2.2335,2378900000000.0,10.576,1.0946e+22,243.55,5293300000000.0,2.4285e+21,0.0,0.0,0.0,B,False
5512,229.09,511.09,63.274,44.264,63.448,68.599,0.50783,0.012104,19989.0,56.732,3.2793,8817500000000.0,68.507,5.0248e+23,606.96,14633000000000.0,1.1936e+22,20.396,0.0,1.2817,B,False
5513,64.2,270.0,34.2,46.0,86.8,106.0,0.0785,-0.00565,6340.0,28.7,3.73,490000000000.0,15.1,9.55e+22,661.0,9830000000000.0,9.3e+21,109.0,60.7,38.3,M,False
5515,8.1128,66.125,39.094,33.505,56.189,62.328,-0.047262,-0.0029598,5326.4,32.238,2.4934,216210000000.0,21.233,1.9389e+22,89.188,1284400000000.0,2.1939e+21,0.0,0.0,0.0,B,False
5516,49.9,1450.0,39.5,45.4,99.2,99.9,0.14,0.000746,5620.0,34.0,4.24,4970000000000.0,23.3,4.99e+23,2440.0,57000000000000.0,3.99e+22,368.0,0.0,24.0,M,False
5517,165.73,200.86,38.396,35.212,67.753,71.012,-0.062067,-0.013743,5820.0,30.381,4.3677,3848500000000.0,22.597,9.3206e+22,425.39,7627100000000.0,7.7308e+21,1018.6,2949.5,83.028,C,False
5519,28.718,356.81,28.842,31.694,62.233,68.571,-0.088976,-0.00083739,2200.0,21.823,3.2103,2038700000000.0,7.1029,1.002e+23,803.93,15649000000000.0,2.3642e+22,0.0,0.0,0.0,B,False
5520,201.0,1190.0,34.1,41.1,90.8,94.9,-0.29,-0.00343,4780.0,28.4,4.42,8970000000000.0,15.5,3.72e+23,2330.0,42500000000000.0,4.12e+22,584.0,2490.0,49.4,M,False
5522,0.57511,59.551,32.28,69.273,158.52,158.27,1.1098,-0.0019562,1300.1,18.354,0.0,165990000000.0,3.7415,5.076e+20,16.98,365640000000.0,1.7152e+20,0.0,0.0,0.0,C,False
5523,226.45,714.94,43.941,70.46,121.67,126.12,-0.069187,0.01046,6145.3,35.301,4.243,11676000000000.0,26.554,1.7669e+23,1257.6,24519000000000.0,1.4956e+22,109.41,8322.3,10.525,B,False
5524,348.24,654.03,33.077,36.418,85.918,88.0,-0.29802,-0.0075833,4636.2,27.541,4.0164,7093000000000.0,14.489,2.8276e+23,1666.1,30957000000000.0,3.1091e+22,272.55,1785.0,25.796,C,False
5526,61.743,378.06,44.495,34.785,56.087,63.951,0.22101,0.0025744,7864.0,36.492,3.7794,2704200000000.0,33.278,2.505e+23,699.27,13075000000000.0,1.5807e+22,173.76,489.98,20.023,C,False
5527,36.143,164.59,46.991,34.751,59.522,63.903,-0.081299,-0.0042144,10866.0,40.288,3.7802,507480000000.0,38.906,1.2377e+23,282.82,4488100000000.0,6.0361e+21,0.0,0.0,0.0,B,False
5529,61.432,174.84,40.853,62.957,114.57,122.47,-0.31413,0.0085726,6967.4,33.199,4.0428,1222800000000.0,20.862,6.6307e+22,456.48,7792500000000.0,5.2382e+21,106.07,510.95,15.254,B,False
5531,2.4517,125.33,33.03,57.172,129.41,131.09,-0.11841,-0.00044634,3762.1,26.1,3.4392,350170000000.0,6.8451,2.7444e+22,273.5,5123900000000.0,3.7558e+21,78.828,1268.5,16.455,B,False
5533,31.689,149.18,33.618,34.913,72.712,83.977,-0.2526,-0.0024417,3964.6,26.728,3.454,1779700000000.0,12.228,6.8331e+22,398.22,6937700000000.0,8.6126e+21,0.0,0.0,0.0,B,False
5534,13.047,55.934,25.466,38.112,96.658,96.655,-0.47505,-0.0029591,1985.9,20.075,2.5469,1109100000000.0,1.5877,1.1628e+22,168.25,2912700000000.0,3.2073e+21,0.0,0.0,0.0,B,False
5535,2.1436,67.217,27.718,48.302,113.95,122.66,0.0025927,-0.00068706,2463.3,20.452,3.2665,324750000000.0,6.5385,1.0207e+22,141.61,2564800000000.0,2.4268e+21,0.0,0.0,0.0,B,False
5536,1.541,59.798,30.302,56.299,133.5,133.21,0.016736,0.0013342,1732.2,22.374,1.9967,410750000000.0,3.2035,2.657e+21,50.914,1135100000000.0,6.9624e+20,0.0,0.0,0.0,B,False
5537,31.218,106.11,34.549,67.353,142.14,139.72,1.1678,0.011635,2919.9,25.388,0.0,1767700000000.0,6.5971,1.0404e+22,127.36,2641100000000.0,1.6871e+21,14.866,0.0,3.7508,C,False
5538,16.785,385.76,28.171,47.138,124.56,123.35,0.32114,0.0015784,1502.0,22.489,2.1937,1736300000000.0,2.9337,2.1213e+22,367.12,8591600000000.0,6.1795e+21,0.0,0.0,0.0,C,False
5539,155.0,545.0,48.9,48.5,77.7,88.3,-0.298,-0.00682,14500.0,42.7,3.96,3540000000000.0,43.6,4.39e+23,1400.0,20700000000000.0,1.8e+22,217.0,5120.0,15.5,M,False
5540,25.74,5654.2,43.56,53.433,105.29,108.83,0.3079,0.00019104,10368.0,36.771,4.8098,21336000000000.0,29.965,1.8553e+24,6140.8,127420000000000.0,8.8118e+22,387.47,64200.0,12.686,C,False
5541,14.802,65.898,31.225,59.126,139.11,136.62,-0.195,-0.0091594,1795.2,23.627,2.3958,954370000000.0,4.703,3.8526e+21,74.609,1569400000000.0,9.9328e+20,0.0,0.0,0.0,B,False
5542,45.333,101.83,33.564,51.547,107.5,113.75,-0.41593,0.009631,3365.6,26.112,3.607,2117100000000.0,12.428,2.1039e+22,209.69,4050000000000.0,3.4475e+21,71.197,90.802,25.495,C,False
5543,7.168,127.28,27.625,33.874,92.343,92.175,-0.14599,0.00072426,1473.8,22.432,1.9986,738490000000.0,2.8392,1.9371e+22,255.7,5592300000000.0,5.8299e+21,0.0,0.0,0.0,B,False
5544,20.07,51.777,42.32,52.871,106.93,110.28,0.023174,-0.0059291,3686.6,32.982,0.0,1025200000000.0,19.734,1.6573e+22,127.01,2612600000000.0,2.0417e+21,21.932,0.0,5.6344,B,False
5545,25.065,63.764,30.981,48.899,124.13,123.04,-0.38109,0.009455,2138.3,25.955,2.1822,1049200000000.0,7.1671,7.5283e+21,105.96,2369300000000.0,1.6225e+21,0.0,0.0,0.0,B,False
5546,297.0,743.0,57.3,57.2,89.0,92.5,0.191,-0.0123,17600.0,49.4,4.26,16400000000000.0,54.7,5.63e+23,1260.0,24600000000000.0,1.54e+22,107.0,3250.0,6.86,M,False
