,time_start,time_peak,time_end,nar,xray_class
907,2011-03-06 16:24:00,2011-03-06 16:30:00,2011-03-06 16:33:00,11164,C
908,2014-02-03 12:36:00,2014-02-03 12:54:00,2014-02-03 13:05:00,11967,C
909,2013-01-05 03:24:00,2013-01-05 03:28:00,2013-01-05 03:32:00,11650,C
910,2021-05-26 07:48:00,2021-05-26 08:00:00,2021-05-26 08:04:00,12826,C
911,2014-04-22 09:24:00,2014-04-22 09:39:00,2014-04-22 09:43:00,12035,C
912,2016-02-06 19:24:00,2016-02-06 19:38:00,2016-02-06 19:42:00,12494,C
913,2011-02-18 16:36:00,2011-02-18 16:39:00,2011-02-18 16:41:00,11162,C
914,2013-01-12 19:48:00,2013-01-12 19:52:00,2013-01-12 19:55:00,11652,C
915,2015-03-29 14:12:00,2015-03-29 14:19:00,2015-03-29 14:23:00,12303,C
916,2011-01-21 15:12:00,2011-01-21 15:21:00,2011-01-21 15:25:00,11147,C
917,2014-02-24 03:00:00,2014-02-24 03:13:00,2014-02-24 03:30:00,11982,C
918,2013-10-25 06:00:00,2013-10-25 06:27:00,2013-10-25 06:30:00,11875,C
919,2013-07-09 21:24:00,2013-07-09 21:45:00,2013-07-09 22:17:00,11787,C
920,2015-04-13 04:00:00,2015-04-13 04:09:00,2015-04-13 04:12:00,12320,C
921,2012-11-20 15:12:00,2012-11-20 15:29:00,2012-11-20 15:41:00,11618,C
922,2012-12-15 19:36:00,2012-12-15 19:47:00,2012-12-15 19:54:00,11631,C
923,2015-08-28 15:48:00,2015-08-28 15:53:00,2015-08-28 15:55:00,12403,C
924,2012-07-03 14:36:00,2012-07-03 14:41:00,2012-07-03 14:43:00,11513,C
925,2012-11-29 01:12:00,2012-11-29 01:16:00,2012-11-29 01:19:00,11623,C
926,2013-11-23 23:24:00,2013-11-23 23:40:00,2013-11-23 23:46:00,11904,C
927,2011-03-24 17:00:00,2011-03-24 17:06:00,2011-03-24 17:10:00,11176,C
928,2013-11-18 02:00:00,2013-11-18 02:23:00,2013-11-18 02:37:00,11900,C
929,2015-02-07 10:36:00,2015-02-07 10:50:00,2015-02-07 10:57:00,12277,C
930,2013-03-22 12:12:00,2013-03-22 12:20:00,2013-03-22 12:28:00,11692,C
931,2015-03-09 04:36:00,2015-03-09 06:02:00,2015-03-09 06:29:00,12297,C
932,2014-12-14 21:36:00,2014-12-14 21:50:00,2014-12-14 21:56:00,12242,C
933,2014-04-20 08:00:00,2014-04-20 08:13:00,2014-04-20 08:18:00,12033,C
934,2014-12-20 21:36:00,2014-12-20 21:43:00,2014-12-20 21:46:00,12242,C
935,2012-05-02 17:48:00,2012-05-02 18:05:00,2012-05-02 18:13:00,11469,C
936,2011-09-20 05:00:00,2011-09-20 05:13:00,2011-09-20 05:17:00,11296,C
937,2014-04-17 00:00:00,2014-04-17 00:14:00,2014-04-17 00:26:00,12037,C
938,2011-02-18 01:00:00,2011-02-18 01:08:00,2011-02-18 01:14:00,11158,C
939,2013-10-12 01:48:00,2013-10-12 02:00:00,2013-10-12 02:03:00,11861,C
940,2011-07-08 09:36:00,2011-07-08 09:47:00,2011-07-08 09:54:00,11247,C
941,2011-08-01 12:24:00,2011-08-01 12:40:00,2011-08-01 12:45:00,11261,C
942,2014-01-01 07:12:00,2014-01-01 07:26:00,2014-01-01 07:29:00,11940,C
943,2016-07-08 00:48:00,2016-07-08 00:56:00,2016-07-08 01:05:00,12564,C
944,2017-07-14 00:12:00,2017-07-14 00:50:00,2017-07-14 01:00:00,12665,C
945,2013-05-01 20:00:00,2013-05-01 20:06:00,2013-05-01 20:11:00,11734,C
946,2014-11-21 00:24:00,2014-11-21 00:32:00,2014-11-21 00:46:00,12216,C
947,2014-10-29 19:24:00,2014-10-29 19:38:00,2014-10-29 19:46:00,12192,C
948,2015-01-06 13:24:00,2015-01-06 13:30:00,2015-01-06 13:36:00,12257,C
949,2011-08-17 16:12:00,2011-08-17 16:31:00,2011-08-17 16:45:00,11272,C
950,2012-05-15 09:36:00,2012-05-15 09:45:00,2012-05-15 10:04:00,11476,C
951,2015-01-29 05:12:00,2015-01-29 05:23:00,2015-01-29 05:50:00,12268,C
952,2016-07-24 13:12:00,2016-07-24 13:23:00,2016-07-24 13:30:00,12567,C
953,2014-09-05 06:00:00,2014-09-05 06:08:00,2014-09-05 06:11:00,12157,C
954,2012-07-03 02:36:00,2012-07-03 02:41:00,2012-07-03 02:44:00,11515,C
955,2020-11-05 22:12:00,2020-11-05 22:23:00,2020-11-05 22:33:00,12781,C
956,2013-10-04 03:12:00,2013-10-04 03:32:00,2013-10-04 03:52:00,11856,C
957,2014-12-27 14:48:00,2014-12-27 15:05:00,2014-12-27 15:09:00,12248,C
958,2015-03-12 20:24:00,2015-03-12 20:34:00,2015-03-12 20:48:00,12297,C
959,2012-05-04 04:48:00,2012-05-04 04:54:00,2012-05-04 04:58:00,11469,C
960,2012-10-08 23:48:00,2012-10-09 01:06:00,2012-10-09 02:01:00,11589,C
961,2014-11-03 04:48:00,2014-11-03 04:54:00,2014-11-03 04:56:00,12201,C
962,2014-01-14 03:12:00,2014-01-14 03:27:00,2014-01-14 03:29:00,11944,C
963,2021-05-26 09:36:00,2021-05-26 09:55:00,2021-05-26 10:00:00,12826,C
964,2013-10-31 22:12:00,2013-10-31 22:21:00,2013-10-31 22:25:00,11885,C
965,2019-05-03 22:48:00,2019-05-03 23:31:00,2019-05-03 23:49:00,12740,C
966,2015-12-19 01:48:00,2015-12-19 02:04:00,2015-12-19 02:08:00,12468,C
967,2019-03-21 02:48:00,2019-03-21 03:00:00,2019-03-21 03:04:00,12736,C
968,2012-01-05 07:00:00,2012-01-05 07:22:00,2012-01-05 07:43:00,11390,C
969,2012-08-06 07:00:00,2012-08-06 07:14:00,2012-08-06 07:18:00,11542,C
970,2015-01-25 07:36:00,2015-01-25 07:51:00,2015-01-25 07:56:00,12268,C
971,2013-11-12 15:24:00,2013-11-12 15:34:00,2013-11-12 15:37:00,11899,C
972,2014-06-10 16:24:00,2014-06-10 16:38:00,2014-06-10 16:42:00,12085,C
973,2011-11-03 09:36:00,2011-11-03 09:44:00,2011-11-03 09:50:00,11339,C
974,2014-05-14 12:48:00,2014-05-14 15:04:00,2014-05-14 15:28:00,12056,C
975,2014-12-26 11:24:00,2014-12-26 11:38:00,2014-12-26 11:44:00,12248,C
976,2011-09-08 10:36:00,2011-09-08 10:50:00,2011-09-08 10:57:00,11283,C
977,2014-12-17 19:24:00,2014-12-17 19:30:00,2014-12-17 19:34:00,12241,C
978,2010-07-27 04:12:00,2010-07-27 04:24:00,2010-07-27 04:34:00,11089,C
979,2014-06-12 04:48:00,2014-06-12 05:07:00,2014-06-12 05:20:00,12087,C
980,2013-09-21 08:36:00,2013-09-21 09:24:00,2013-09-21 09:32:00,11850,C
981,2014-07-01 10:00:00,2014-07-01 10:15:00,2014-07-01 10:29:00,12106,C
982,2014-10-09 07:24:00,2014-10-09 07:43:00,2014-10-09 07:51:00,12182,C
983,2015-08-20 07:00:00,2015-08-20 07:10:00,2015-08-20 07:13:00,12403,C
984,2013-11-16 17:36:00,2013-11-16 17:47:00,2013-11-16 17:52:00,11893,C
985,2015-10-03 03:12:00,2015-10-03 03:21:00,2015-10-03 03:27:00,12427,C
986,2017-08-19 04:00:00,2017-08-19 04:51:00,2017-08-19 05:15:00,12672,C
987,2015-12-09 10:48:00,2015-12-09 11:00:00,2015-12-09 11:04:00,12466,C
988,2014-02-07 10:00:00,2014-02-07 10:06:00,2014-02-07 10:09:00,11967,C
989,2012-01-17 23:48:00,2012-01-17 23:57:00,2012-01-18 00:03:00,11401,C
990,2014-03-29 04:00:00,2014-03-29 04:14:00,2014-03-29 04:20:00,12010,C
991,2012-05-06 05:24:00,2012-05-06 05:30:00,2012-05-06 05:50:00,11476,C
992,2014-05-12 22:00:00,2014-05-12 22:16:00,2014-05-12 22:24:00,12060,C
993,2014-08-31 17:24:00,2014-08-31 17:33:00,2014-08-31 17:41:00,12149,C
994,2012-02-07 10:48:00,2012-02-07 11:03:00,2012-02-07 11:11:00,11410,C
995,2013-10-21 20:48:00,2013-10-21 21:00:00,2013-10-21 21:07:00,11875,C
996,2012-09-10 21:12:00,2012-09-10 21:31:00,2012-09-10 21:35:00,11564,C
997,2015-04-23 05:00:00,2015-04-23 05:18:00,2015-04-23 05:23:00,12324,C
998,2012-07-12 07:12:00,2012-07-12 07:27:00,2012-07-12 07:46:00,11521,C
999,2015-08-25 04:12:00,2015-08-25 04:20:00,2015-08-25 04:24:00,12403,C
1000,2010-05-05 17:12:00,2010-05-05 17:19:00,2010-05-05 17:22:00,11069,M
1001,2010-06-12 00:24:00,2010-06-12 00:57:00,2010-06-12 01:02:00,11081,M
1002,2010-06-13 05:24:00,2010-06-13 05:39:00,2010-06-13 05:44:00,11079,M
1003,2010-08-07 17:48:00,2010-08-07 18:24:00,2010-08-07 18:47:00,11093,M
1004,2010-10-16 19:00:00,2010-10-16 19:12:00,2010-10-16 19:15:00,11112,M
1005,2010-11-04 23:24:00,2010-11-04 23:58:00,2010-11-05 00:12:00,11121,M
1006,2010-11-05 12:36:00,2010-11-05 13:29:00,2010-11-05 14:06:00,11121,M
1007,2010-11-06 15:24:00,2010-11-06 15:36:00,2010-11-06 15:44:00,11121,M
1008,2011-01-28 00:36:00,2011-01-28 01:03:00,2011-01-28 01:10:00,11149,M
1009,2011-02-09 01:12:00,2011-02-09 01:31:00,2011-02-09 01:35:00,11153,M
1010,2011-02-13 17:24:00,2011-02-13 17:38:00,2011-02-13 17:47:00,11158,M
1011,2011-02-14 17:12:00,2011-02-14 17:26:00,2011-02-14 17:32:00,11158,M
1012,2011-02-16 07:24:00,2011-02-16 07:44:00,2011-02-16 07:55:00,11161,M
1013,2011-02-16 14:12:00,2011-02-16 14:25:00,2011-02-16 14:29:00,11158,M
1014,2011-02-18 09:48:00,2011-02-18 10:11:00,2011-02-18 10:15:00,11158,M
1015,2011-02-18 10:12:00,2011-02-18 10:26:00,2011-02-18 10:37:00,11162,M
1016,2011-02-18 12:48:00,2011-02-18 13:03:00,2011-02-18 13:06:00,11158,M
1017,2011-02-18 14:00:00,2011-02-18 14:08:00,2011-02-18 14:15:00,11162,M
1018,2011-02-18 20:48:00,2011-02-18 21:04:00,2011-02-18 21:14:00,11162,M
1019,2011-02-24 07:12:00,2011-02-24 07:35:00,2011-02-24 07:42:00,11163,M
1020,2011-02-28 12:36:00,2011-02-28 12:52:00,2011-02-28 13:03:00,11164,M
1021,2011-03-07 05:00:00,2011-03-07 05:13:00,2011-03-07 05:19:00,11164,M
1022,2011-03-07 07:48:00,2011-03-07 07:54:00,2011-03-07 07:56:00,11165,M
1023,2011-03-07 07:48:00,2011-03-07 08:07:00,2011-03-07 08:15:00,11164,M
1024,2011-03-07 09:12:00,2011-03-07 09:20:00,2011-03-07 09:28:00,11164,M
1025,2011-03-07 13:36:00,2011-03-07 14:30:00,2011-03-07 14:56:00,11166,M
1026,2011-03-07 19:36:00,2011-03-07 20:12:00,2011-03-07 20:58:00,11164,M
1027,2011-03-07 21:36:00,2011-03-07 21:50:00,2011-03-07 21:55:00,11165,M
1028,2011-03-08 02:24:00,2011-03-08 02:29:00,2011-03-08 02:32:00,11165,M
1029,2011-03-08 03:36:00,2011-03-08 03:58:00,2011-03-08 04:20:00,11171,M
1030,2011-03-08 10:24:00,2011-03-08 10:44:00,2011-03-08 10:55:00,11165,M
1031,2011-03-08 18:00:00,2011-03-08 18:28:00,2011-03-08 18:41:00,11165,M
1032,2011-03-08 19:36:00,2011-03-08 20:16:00,2011-03-08 21:19:00,11165,M
1033,2011-03-09 10:24:00,2011-03-09 11:07:00,2011-03-09 11:21:00,11166,M
1034,2011-03-09 13:12:00,2011-03-09 14:02:00,2011-03-09 14:13:00,11166,M
1035,2011-03-12 04:24:00,2011-03-12 04:43:00,2011-03-12 04:48:00,11166,M
1036,2011-03-14 19:24:00,2011-03-14 19:52:00,2011-03-14 19:54:00,11169,M
1037,2011-03-15 00:12:00,2011-03-15 00:22:00,2011-03-15 00:24:00,11169,M
1038,2011-03-23 02:00:00,2011-03-23 02:17:00,2011-03-23 02:24:00,11176,M
1039,2011-03-24 12:00:00,2011-03-24 12:07:00,2011-03-24 12:11:00,11176,M
1040,2011-03-25 23:00:00,2011-03-25 23:22:00,2011-03-25 23:30:00,11176,M
1041,2011-04-15 17:00:00,2011-04-15 17:12:00,2011-04-15 17:28:00,11190,M
1042,2011-04-22 04:24:00,2011-04-22 04:57:00,2011-04-22 05:14:00,11195,M
1043,2011-04-22 15:36:00,2011-04-22 15:53:00,2011-04-22 16:11:00,11195,M
1044,2011-05-28 21:00:00,2011-05-28 21:50:00,2011-05-28 22:01:00,11226,M
1045,2011-05-29 10:00:00,2011-05-29 10:33:00,2011-05-29 11:08:00,11226,M
1046,2011-06-07 06:12:00,2011-06-07 06:41:00,2011-06-07 06:59:00,11226,M
1047,2011-06-14 21:36:00,2011-06-14 21:47:00,2011-06-14 22:10:00,11236,M
1048,2011-07-27 15:48:00,2011-07-27 16:07:00,2011-07-27 16:22:00,11260,M
1049,2011-07-30 02:00:00,2011-07-30 02:09:00,2011-07-30 02:12:00,11261,M
1050,2011-08-02 05:12:00,2011-08-02 06:19:00,2011-08-02 06:48:00,11261,M
1051,2011-08-03 03:00:00,2011-08-03 03:37:00,2011-08-03 03:51:00,11261,M
1052,2011-08-03 04:24:00,2011-08-03 04:32:00,2011-08-03 04:35:00,11263,M
1053,2011-08-03 13:12:00,2011-08-03 13:48:00,2011-08-03 14:10:00,11261,M
1054,2011-08-04 03:36:00,2011-08-04 03:57:00,2011-08-04 04:04:00,11261,M
1055,2011-08-08 18:00:00,2011-08-08 18:10:00,2011-08-08 18:18:00,11263,M
1056,2011-08-09 03:12:00,2011-08-09 03:54:00,2011-08-09 04:08:00,11263,M
1057,2011-09-04 11:12:00,2011-09-04 11:45:00,2011-09-04 11:50:00,11286,M
1058,2011-09-05 04:00:00,2011-09-05 04:28:00,2011-09-05 04:32:00,11286,M
1059,2011-09-05 07:24:00,2011-09-05 07:58:00,2011-09-05 08:06:00,11286,M
1060,2011-09-06 01:24:00,2011-09-06 01:50:00,2011-09-06 02:05:00,11283,M
1061,2011-09-08 15:24:00,2011-09-08 15:46:00,2011-09-08 15:52:00,11283,M
1062,2011-09-09 06:00:00,2011-09-09 06:11:00,2011-09-09 06:17:00,11283,M
1063,2011-09-09 12:36:00,2011-09-09 12:49:00,2011-09-09 12:56:00,11283,M
1064,2011-09-10 07:12:00,2011-09-10 07:40:00,2011-09-10 07:56:00,11283,M
1065,2011-09-21 12:00:00,2011-09-21 12:23:00,2011-09-21 12:45:00,11301,M
1066,2011-09-22 09:48:00,2011-09-22 10:00:00,2011-09-22 10:09:00,11302,M
1067,2011-09-23 01:36:00,2011-09-23 01:59:00,2011-09-23 02:10:00,11295,M
1068,2011-09-23 21:48:00,2011-09-23 22:15:00,2011-09-23 22:34:00,11295,M
1069,2011-09-23 23:48:00,2011-09-23 23:56:00,2011-09-24 00:04:00,11302,M
1070,2011-09-24 12:24:00,2011-09-24 13:20:00,2011-09-24 14:10:00,11302,M
1071,2011-09-24 16:36:00,2011-09-24 16:59:00,2011-09-24 17:15:00,11295,M
1072,2011-09-24 17:12:00,2011-09-24 17:25:00,2011-09-24 17:31:00,11302,M
1073,2011-09-24 17:48:00,2011-09-24 18:15:00,2011-09-24 18:24:00,11302,M
1074,2011-09-24 19:00:00,2011-09-24 19:21:00,2011-09-24 19:41:00,11302,M
1075,2011-09-24 20:24:00,2011-09-24 20:36:00,2011-09-24 20:42:00,11302,M
1076,2011-09-24 21:12:00,2011-09-24 21:27:00,2011-09-24 21:32:00,11303,M
1077,2011-09-24 23:36:00,2011-09-24 23:58:00,2011-09-25 00:09:00,11303,M
1078,2011-09-25 02:24:00,2011-09-25 02:33:00,2011-09-25 02:37:00,11302,M
1079,2011-09-25 04:24:00,2011-09-25 04:50:00,2011-09-25 05:05:00,11302,M
1080,2011-09-25 08:36:00,2011-09-25 08:49:00,2011-09-25 08:52:00,11302,M
1081,2011-09-25 09:24:00,2011-09-25 09:35:00,2011-09-25 09:53:00,11303,M
1082,2011-09-25 15:24:00,2011-09-25 15:33:00,2011-09-25 15:38:00,11302,M
1083,2011-09-25 16:48:00,2011-09-25 16:58:00,2011-09-25 17:09:00,11303,M
1084,2011-09-26 05:00:00,2011-09-26 05:08:00,2011-09-26 05:13:00,11302,M
1085,2011-09-26 14:36:00,2011-09-26 14:46:00,2011-09-26 15:02:00,11302,M
1086,2011-09-28 13:24:00,2011-09-28 13:28:00,2011-09-28 13:30:00,11302,M
1087,2011-09-30 18:48:00,2011-09-30 19:06:00,2011-09-30 19:15:00,11305,M
1088,2011-10-01 08:48:00,2011-10-01 09:59:00,2011-10-01 10:17:00,11305,M
1089,2011-10-02 00:36:00,2011-10-02 00:50:00,2011-10-02 00:59:00,11305,M
1090,2011-10-02 17:12:00,2011-10-02 17:23:00,2011-10-02 17:26:00,11302,M
1091,2011-10-21 12:48:00,2011-10-21 13:00:00,2011-10-21 13:08:00,11319,M
1092,2011-10-22 10:00:00,2011-10-22 11:10:00,2011-10-22 13:09:00,11314,M
1093,2011-11-02 21:48:00,2011-11-02 22:01:00,2011-11-02 22:19:00,11339,M
1094,2011-11-03 10:48:00,2011-11-03 11:11:00,2011-11-03 11:20:00,11339,M
1095,2011-11-03 23:24:00,2011-11-03 23:36:00,2011-11-03 23:44:00,11339,M
1096,2011-11-04 20:24:00,2011-11-04 20:40:00,2011-11-04 20:46:00,11339,M
1097,2011-11-05 03:00:00,2011-11-05 03:35:00,2011-11-05 03:58:00,11339,M
1098,2011-11-05 11:00:00,2011-11-05 11:21:00,2011-11-05 11:42:00,11339,M
1099,2011-11-05 20:24:00,2011-11-05 20:38:00,2011-11-05 20:54:00,11339,M
1100,2011-11-06 00:36:00,2011-11-06 01:03:00,2011-11-06 01:24:00,11339,M
1101,2011-11-06 06:12:00,2011-11-06 06:35:00,2011-11-06 06:41:00,11339,M
1102,2011-11-09 13:00:00,2011-11-09 13:35:00,2011-11-09 14:12:00,11342,M
1103,2011-11-15 09:00:00,2011-11-15 09:12:00,2011-11-15 09:23:00,11348,M
1104,2011-11-15 12:24:00,2011-11-15 12:43:00,2011-11-15 12:50:00,11346,M
1105,2011-11-15 22:24:00,2011-11-15 22:35:00,2011-11-15 22:42:00,11348,M
1106,2011-12-25 18:00:00,2011-12-25 18:16:00,2011-12-25 18:20:00,11387,M
1107,2011-12-26 02:12:00,2011-12-26 02:27:00,2011-12-26 02:36:00,11387,M
1108,2011-12-26 20:12:00,2011-12-26 20:30:00,2011-12-26 20:36:00,11387,M
1109,2011-12-29 13:36:00,2011-12-29 13:50:00,2011-12-29 14:01:00,11389,M
1110,2011-12-29 21:36:00,2011-12-29 21:51:00,2011-12-29 21:59:00,11389,M
1111,2011-12-30 03:00:00,2011-12-30 03:09:00,2011-12-30 03:13:00,11389,M
1112,2011-12-31 13:00:00,2011-12-31 13:15:00,2011-12-31 13:19:00,11389,M
1113,2011-12-31 16:12:00,2011-12-31 16:26:00,2011-12-31 16:34:00,11389,M
1114,2012-01-14 13:12:00,2012-01-14 13:18:00,2012-01-14 13:20:00,11401,M
1115,2012-01-17 04:36:00,2012-01-17 04:53:00,2012-01-17 05:07:00,11401,M
1116,2012-01-18 19:00:00,2012-01-18 19:12:00,2012-01-18 19:27:00,11401,M
1117,2012-01-19 13:36:00,2012-01-19 16:05:00,2012-01-19 17:50:00,11402,M
1118,2012-01-23 03:36:00,2012-01-23 03:59:00,2012-01-23 04:34:00,11402,M
1119,2012-02-06 19:24:00,2012-02-06 20:00:00,2012-02-06 20:17:00,11410,M
1120,2012-03-02 17:24:00,2012-03-02 17:46:00,2012-03-02 18:07:00,11429,M
1121,2012-03-04 10:24:00,2012-03-04 10:52:00,2012-03-04 12:16:00,11429,M
1122,2012-03-05 19:00:00,2012-03-05 19:16:00,2012-03-05 19:21:00,11429,M
1123,2012-03-05 19:24:00,2012-03-05 19:30:00,2012-03-05 19:32:00,11429,M
1124,2012-03-05 22:24:00,2012-03-05 22:34:00,2012-03-05 22:42:00,11429,M
1125,2012-03-06 00:12:00,2012-03-06 00:28:00,2012-03-06 00:31:00,11429,M
1126,2012-03-06 01:36:00,2012-03-06 01:44:00,2012-03-06 01:50:00,11429,M
1127,2012-03-06 04:00:00,2012-03-06 04:05:00,2012-03-06 04:08:00,11429,M
1128,2012-03-06 07:48:00,2012-03-06 07:55:00,2012-03-06 08:00:00,11429,M
1129,2012-03-06 12:12:00,2012-03-06 12:41:00,2012-03-06 12:54:00,11429,M
1130,2012-03-06 22:48:00,2012-03-06 22:53:00,2012-03-06 23:11:00,11429,M
1131,2012-03-09 03:12:00,2012-03-09 03:53:00,2012-03-09 04:18:00,11429,M
1132,2012-03-10 17:12:00,2012-03-10 17:44:00,2012-03-10 18:30:00,11429,M
1133,2012-03-13 17:12:00,2012-03-13 17:41:00,2012-03-13 18:25:00,11429,M
1134,2012-03-14 15:00:00,2012-03-14 15:21:00,2012-03-14 15:36:00,11432,M
1135,2012-03-15 07:12:00,2012-03-15 07:52:00,2012-03-15 08:08:00,11432,M
1136,2012-03-17 20:24:00,2012-03-17 20:39:00,2012-03-17 20:42:00,11434,M
1137,2012-03-23 19:24:00,2012-03-23 19:40:00,2012-03-23 19:44:00,11445,M
1138,2012-04-16 17:24:00,2012-04-16 17:45:00,2012-04-16 18:00:00,11461,M
1139,2012-04-27 08:12:00,2012-04-27 08:24:00,2012-04-27 08:29:00,11466,M
1140,2012-05-05 13:12:00,2012-05-05 13:23:00,2012-05-05 13:29:00,11476,M
1141,2012-05-05 22:48:00,2012-05-05 23:01:00,2012-05-05 23:04:00,11476,M
1142,2012-05-06 01:12:00,2012-05-06 01:18:00,2012-05-06 01:20:00,11476,M
1143,2012-05-06 17:36:00,2012-05-06 17:47:00,2012-05-06 17:52:00,11476,M
1144,2012-05-07 14:00:00,2012-05-07 14:31:00,2012-05-07 14:52:00,11471,M
1145,2012-05-08 13:00:00,2012-05-08 13:08:00,2012-05-08 13:12:00,11476,M
1146,2012-05-09 12:12:00,2012-05-09 12:32:00,2012-05-09 12:36:00,11476,M
1147,2012-05-09 14:00:00,2012-05-09 14:08:00,2012-05-09 14:14:00,11476,M
1148,2012-05-09 21:00:00,2012-05-09 21:05:00,2012-05-09 21:09:00,11476,M
1149,2012-05-10 04:00:00,2012-05-10 04:18:00,2012-05-10 04:23:00,11476,M
1150,2012-05-10 20:12:00,2012-05-10 20:26:00,2012-05-10 20:30:00,11476,M
1151,2012-05-17 01:24:00,2012-05-17 01:47:00,2012-05-17 02:14:00,11476,M
1152,2012-06-03 17:48:00,2012-06-03 17:55:00,2012-06-03 17:57:00,11496,M
1153,2012-06-06 19:48:00,2012-06-06 20:06:00,2012-06-06 20:13:00,11494,M
1154,2012-06-09 11:12:00,2012-06-09 11:32:00,2012-06-09 11:35:00,11504,M
1155,2012-06-09 16:36:00,2012-06-09 16:53:00,2012-06-09 16:56:00,11504,M
1156,2012-06-10 06:36:00,2012-06-10 06:45:00,2012-06-10 06:50:00,11504,M
1157,2012-06-13 11:24:00,2012-06-13 13:17:00,2012-06-13 14:31:00,11504,M
1158,2012-06-14 12:48:00,2012-06-14 14:35:00,2012-06-14 15:56:00,11504,M
1159,2012-06-28 16:00:00,2012-06-28 16:12:00,2012-06-28 16:15:00,11513,M
1160,2012-06-29 09:12:00,2012-06-29 09:20:00,2012-06-29 09:22:00,11513,M
1161,2012-06-30 12:48:00,2012-06-30 12:52:00,2012-06-30 12:54:00,11513,M
1162,2012-06-30 18:24:00,2012-06-30 18:32:00,2012-06-30 18:34:00,11513,M
1163,2012-07-01 19:00:00,2012-07-01 19:18:00,2012-07-01 19:21:00,11513,M
1164,2012-07-02 00:24:00,2012-07-02 00:35:00,2012-07-02 00:40:00,11513,M
1165,2012-07-02 10:36:00,2012-07-02 10:52:00,2012-07-02 10:57:00,11515,M
1166,2012-07-02 19:48:00,2012-07-02 20:07:00,2012-07-02 20:13:00,11515,M
1167,2012-07-02 23:48:00,2012-07-02 23:56:00,2012-07-03 00:03:00,11515,M
1168,2012-07-04 04:24:00,2012-07-04 04:37:00,2012-07-04 04:45:00,11515,M
1169,2012-07-04 09:36:00,2012-07-04 09:55:00,2012-07-04 09:57:00,11515,M
1170,2012-07-04 12:00:00,2012-07-04 12:24:00,2012-07-04 12:32:00,11515,M
1171,2012-07-04 14:24:00,2012-07-04 14:40:00,2012-07-04 14:42:00,11515,M
1172,2012-07-04 16:24:00,2012-07-04 16:39:00,2012-07-04 16:48:00,11513,M
1173,2012-07-04 22:00:00,2012-07-04 22:09:00,2012-07-04 22:15:00,11515,M
1174,2012-07-04 23:36:00,2012-07-04 23:55:00,2012-07-05 00:02:00,11515,M
1175,2012-07-05 01:00:00,2012-07-05 01:10:00,2012-07-05 01:15:00,11515,M
1176,2012-07-05 02:24:00,2012-07-05 02:42:00,2012-07-05 02:47:00,11515,M
1177,2012-07-05 03:24:00,2012-07-05 03:36:00,2012-07-05 03:39:00,11515,M
1178,2012-07-05 06:48:00,2012-07-05 06:58:00,2012-07-05 07:05:00,11515,M
1179,2012-07-05 07:36:00,2012-07-05 07:45:00,2012-07-05 07:48:00,11519,M
1180,2012-07-05 10:36:00,2012-07-05 10:48:00,2012-07-05 10:50:00,11515,M
1181,2012-07-05 11:36:00,2012-07-05 11:44:00,2012-07-05 11:49:00,11515,M
1182,2012-07-05 13:00:00,2012-07-05 13:18:00,2012-07-05 13:32:00,11515,M
1183,2012-07-05 20:00:00,2012-07-05 20:14:00,2012-07-05 20:28:00,11515,M
1184,2012-07-05 21:36:00,2012-07-05 21:45:00,2012-07-05 21:51:00,11515,M
1185,2012-07-06 01:36:00,2012-07-06 01:40:00,2012-07-06 01:42:00,11515,M
1186,2012-07-06 02:36:00,2012-07-06 02:51:00,2012-07-06 02:58:00,11515,M
1187,2012-07-06 08:12:00,2012-07-06 08:23:00,2012-07-06 08:27:00,11515,M
1188,2012-07-06 10:24:00,2012-07-06 10:29:00,2012-07-06 10:32:00,11515,M
1189,2012-07-06 13:24:00,2012-07-06 13:30:00,2012-07-06 13:32:00,11515,M
1190,2012-07-06 18:48:00,2012-07-06 18:55:00,2012-07-06 19:05:00,11515,M
1191,2012-07-07 03:00:00,2012-07-07 03:15:00,2012-07-07 03:23:00,11515,M
1192,2012-07-07 08:12:00,2012-07-07 08:28:00,2012-07-07 08:39:00,11520,M
1193,2012-07-07 10:48:00,2012-07-07 11:03:00,2012-07-07 11:07:00,11515,M
1194,2012-07-08 05:36:00,2012-07-08 05:46:00,2012-07-08 05:52:00,11515,M
1195,2012-07-08 09:36:00,2012-07-08 09:53:00,2012-07-08 09:57:00,11515,M
1196,2012-07-08 12:00:00,2012-07-08 12:10:00,2012-07-08 12:13:00,11515,M
1197,2012-07-08 16:12:00,2012-07-08 16:32:00,2012-07-08 16:42:00,11515,M
1198,2012-07-09 23:00:00,2012-07-09 23:07:00,2012-07-09 23:11:00,11520,M
1199,2012-07-10 04:48:00,2012-07-10 05:14:00,2012-07-10 05:31:00,11520,M
1200,2012-07-10 06:00:00,2012-07-10 06:27:00,2012-07-10 06:47:00,11520,M
1201,2012-07-14 04:48:00,2012-07-14 04:58:00,2012-07-14 05:05:00,11521,M
1202,2012-07-17 12:00:00,2012-07-17 17:15:00,2012-07-17 19:04:00,11520,M
1203,2012-07-19 04:12:00,2012-07-19 05:58:00,2012-07-19 06:56:00,11520,M
1204,2012-07-27 17:12:00,2012-07-27 17:26:00,2012-07-27 17:32:00,11532,M
1205,2012-07-28 20:36:00,2012-07-28 20:56:00,2012-07-28 21:04:00,11532,M
