,time_start,time_peak,time_end,nar,xray_class,is_coincident
150,2013-11-07 14:15:00,2013-11-07 14:25:00,2013-11-07 14:31:00,11890,M,True
151,2013-11-08 04:20:00,2013-11-08 04:26:00,2013-11-08 04:29:00,11890,X,False
152,2013-11-10 05:08:00,2013-11-10 05:14:00,2013-11-10 05:18:00,11890,X,True
153,2013-07-01 06:57:00,2013-07-01 07:00:00,2013-07-01 07:03:00,11785,B,True
154,2013-07-01 10:03:00,2013-07-01 10:06:00,2013-07-01 10:10:00,11785,B,True
155,2013-07-01 12:33:00,2013-07-01 12:39:00,2013-07-01 12:43:00,11785,C,True
156,2013-07-01 14:46:00,2013-07-01 14:57:00,2013-07-01 15:02:00,11785,C,True
157,2013-07-01 15:10:00,2013-07-01 15:16:00,2013-07-01 15:19:00,11785,C,True
158,2013-07-01 16:00:00,2013-07-01 16:05:00,2013-07-01 16:09:00,11785,B,True
159,2013-07-01 20:06:00,2013-07-01 20:18:00,2013-07-01 20:29:00,11785,B,True
160,2013-07-01 21:01:00,2013-07-01 21:50:00,2013-07-01 22:59:00,11785,B,True
161,2013-07-02 00:17:00,2013-07-02 00:25:00,2013-07-02 00:33:00,11785,B,True
162,2013-07-02 00:46:00,2013-07-02 01:02:00,2013-07-02 01:08:00,11785,B,True
163,2013-07-02 07:54:00,2013-07-02 07:57:00,2013-07-02 08:02:00,11785,B,True
164,2013-07-02 09:24:00,2013-07-02 09:27:00,2013-07-02 09:32:00,11785,B,True
165,2013-07-02 17:45:00,2013-07-02 17:49:00,2013-07-02 17:52:00,11785,C,True
166,2013-07-02 21:25:00,2013-07-02 21:30:00,2013-07-02 21:37:00,11785,B,True
167,2013-07-02 22:15:00,2013-07-02 22:26:00,2013-07-02 22:31:00,11785,B,True
168,2013-07-02 23:06:00,2013-07-02 23:17:00,2013-07-02 23:27:00,11785,B,True
169,2013-07-03 14:00:00,2013-07-03 14:03:00,2013-07-03 14:05:00,11785,C,True
170,2013-07-03 15:07:00,2013-07-03 15:15:00,2013-07-03 15:22:00,11785,B,True
171,2013-07-05 04:21:00,2013-07-05 04:26:00,2013-07-05 04:31:00,11785,C,True
172,2013-07-05 06:58:00,2013-07-05 07:03:00,2013-07-05 07:17:00,11785,C,True
173,2013-07-05 09:04:00,2013-07-05 09:07:00,2013-07-05 09:09:00,11785,C,True
174,2013-07-05 21:30:00,2013-07-05 21:35:00,2013-07-05 21:39:00,11785,C,True
175,2013-07-06 00:41:00,2013-07-06 01:17:00,2013-07-06 01:50:00,11785,C,True
176,2013-07-06 02:29:00,2013-07-06 02:33:00,2013-07-06 02:36:00,11785,C,True
177,2013-07-06 06:23:00,2013-07-06 07:13:00,2013-07-06 07:22:00,11785,C,True
178,2013-07-06 08:07:00,2013-07-06 08:10:00,2013-07-06 08:13:00,11785,C,True
179,2013-07-06 15:35:00,2013-07-06 15:38:00,2013-07-06 15:45:00,11785,B,True
180,2013-07-07 00:53:00,2013-07-07 00:58:00,2013-07-07 01:01:00,11785,C,True
181,2013-07-07 02:04:00,2013-07-07 02:10:00,2013-07-07 02:24:00,11785,C,True
182,2013-07-07 03:06:00,2013-07-07 03:19:00,2013-07-07 03:27:00,11785,C,True
183,2013-07-07 03:56:00,2013-07-07 04:02:00,2013-07-07 04:05:00,11785,C,True
184,2013-07-07 12:05:00,2013-07-07 12:13:00,2013-07-07 12:20:00,11785,C,True
185,2013-07-07 22:43:00,2013-07-07 22:50:00,2013-07-07 22:58:00,11785,C,True
186,2013-07-08 01:13:00,2013-07-08 01:22:00,2013-07-08 01:23:00,11785,C,True
187,2013-07-08 15:27:00,2013-07-08 16:28:00,2013-07-08 16:44:00,11785,B,True
188,2013-07-08 22:12:00,2013-07-08 22:19:00,2013-07-08 22:29:00,11785,C,True
189,2013-07-09 02:38:00,2013-07-09 02:44:00,2013-07-09 02:53:00,11785,C,True
190,2013-12-20 14:52:00,2013-12-20 15:04:00,2013-12-20 15:15:00,11928,C,True
191,2013-12-20 15:26:00,2013-12-20 15:33:00,2013-12-20 15:39:00,11928,C,True
192,2013-12-20 16:23:00,2013-12-20 16:30:00,2013-12-20 16:34:00,11928,C,True
193,2013-12-20 17:11:00,2013-12-20 17:14:00,2013-12-20 17:19:00,11928,C,True
194,2013-12-21 00:06:00,2013-12-21 00:13:00,2013-12-21 00:18:00,11928,C,True
195,2013-12-21 02:56:00,2013-12-21 03:03:00,2013-12-21 03:08:00,11928,C,True
196,2013-12-21 10:27:00,2013-12-21 10:36:00,2013-12-21 10:44:00,11928,C,True
197,2013-12-21 14:47:00,2013-12-21 14:52:00,2013-12-21 14:57:00,11928,C,True
198,2013-12-21 19:22:00,2013-12-21 19:29:00,2013-12-21 19:33:00,11928,C,True
199,2013-12-21 23:16:00,2013-12-21 23:20:00,2013-12-21 23:31:00,11928,C,True
200,2013-12-22 03:35:00,2013-12-22 03:47:00,2013-12-22 03:58:00,11928,C,True
201,2013-12-22 04:40:00,2013-12-22 04:46:00,2013-12-22 04:53:00,11928,C,True
202,2013-12-22 08:05:00,2013-12-22 08:11:00,2013-12-22 08:18:00,11928,M,True
203,2013-12-22 08:33:00,2013-12-22 08:37:00,2013-12-22 08:41:00,11928,M,True
204,2013-12-22 11:19:00,2013-12-22 11:26:00,2013-12-22 11:35:00,11928,C,True
205,2013-12-22 15:06:00,2013-12-22 15:12:00,2013-12-22 15:19:00,11928,M,True
206,2013-12-22 18:55:00,2013-12-22 19:09:00,2013-12-22 19:17:00,11928,C,True
207,2013-12-22 20:29:00,2013-12-22 20:34:00,2013-12-22 20:39:00,11928,C,True
208,2013-12-22 21:23:00,2013-12-22 22:08:00,2013-12-22 22:13:00,11928,M,True
209,2013-12-22 22:36:00,2013-12-22 22:44:00,2013-12-22 22:54:00,11928,C,True
210,2013-12-22 23:44:00,2013-12-23 00:03:00,2013-12-23 00:05:00,11928,M,True
211,2013-12-23 01:10:00,2013-12-23 01:14:00,2013-12-23 01:19:00,11928,C,True
212,2013-12-23 01:38:00,2013-12-23 01:46:00,2013-12-23 01:55:00,11928,C,True
213,2013-12-23 01:58:00,2013-12-23 02:02:00,2013-12-23 02:06:00,11928,C,True
214,2013-12-23 05:51:00,2013-12-23 05:55:00,2013-12-23 05:58:00,11928,C,True
215,2013-12-23 07:53:00,2013-12-23 07:58:00,2013-12-23 08:02:00,11928,C,True
216,2013-12-23 08:59:00,2013-12-23 09:06:00,2013-12-23 09:09:00,11928,M,True
217,2013-12-23 15:49:00,2013-12-23 15:53:00,2013-12-23 15:56:00,11928,C,True
218,2013-12-23 19:14:00,2013-12-23 19:21:00,2013-12-23 19:27:00,11928,C,True
219,2013-12-23 19:54:00,2013-12-23 20:01:00,2013-12-23 20:03:00,11928,C,True
220,2013-12-23 21:01:00,2013-12-23 21:05:00,2013-12-23 21:07:00,11928,C,True
221,2013-12-24 12:42:00,2013-12-24 12:59:00,2013-12-24 13:21:00,11928,C,True
222,2013-12-24 15:33:00,2013-12-24 15:52:00,2013-12-24 15:59:00,11928,C,True
223,2013-12-25 05:49:00,2013-12-25 05:56:00,2013-12-25 05:59:00,11928,C,True
224,2013-12-25 06:34:00,2013-12-25 06:39:00,2013-12-25 06:43:00,11928,C,True
225,2013-12-25 08:07:00,2013-12-25 08:11:00,2013-12-25 08:18:00,11928,C,True
226,2013-11-13 14:57:00,2013-11-13 15:20:00,2013-11-13 15:41:00,11897,M,True
227,2013-12-23 17:25:00,2013-12-23 17:28:00,2013-12-23 17:33:00,11936,C,True
228,2013-12-24 16:45:00,2013-12-24 16:55:00,2013-12-24 17:07:00,11936,C,True
229,2013-12-31 21:45:00,2013-12-31 21:58:00,2013-12-31 22:20:00,11936,M,True
230,2013-04-28 06:07:00,2013-04-28 06:13:00,2013-04-28 06:17:00,11731,C,True
231,2013-04-28 14:35:00,2013-04-28 14:38:00,2013-04-28 14:41:00,11731,C,True
232,2013-04-28 14:53:00,2013-04-28 14:56:00,2013-04-28 14:59:00,11731,C,True
233,2013-04-28 15:38:00,2013-04-28 15:44:00,2013-04-28 15:49:00,11731,C,True
234,2013-04-28 15:52:00,2013-04-28 15:55:00,2013-04-28 15:58:00,11731,C,True
235,2013-04-28 16:58:00,2013-04-28 17:02:00,2013-04-28 17:04:00,11731,C,True
236,2013-04-28 18:00:00,2013-04-28 18:04:00,2013-04-28 18:06:00,11731,C,True
237,2013-04-28 20:59:00,2013-04-28 21:03:00,2013-04-28 21:07:00,11731,C,True
238,2013-04-28 21:32:00,2013-04-28 21:40:00,2013-04-28 21:43:00,11731,C,True
239,2013-04-28 23:27:00,2013-04-28 23:31:00,2013-04-28 23:33:00,11731,C,True
240,2013-04-28 23:55:00,2013-04-29 00:05:00,2013-04-29 00:13:00,11731,C,True
241,2013-04-29 03:10:00,2013-04-29 03:17:00,2013-04-29 03:21:00,11731,C,True
242,2013-04-29 05:51:00,2013-04-29 05:55:00,2013-04-29 06:00:00,11731,C,True
243,2013-04-29 21:55:00,2013-04-29 22:01:00,2013-04-29 22:03:00,11731,C,True
244,2013-04-30 00:08:00,2013-04-30 00:12:00,2013-04-30 00:16:00,11731,C,True
245,2013-05-02 04:58:00,2013-05-02 05:10:00,2013-05-02 05:19:00,11731,M,True
246,2013-09-19 11:54:00,2013-09-19 12:00:00,2013-09-19 12:12:00,11850,B,True
247,2013-09-19 14:50:00,2013-09-19 14:56:00,2013-09-19 15:01:00,11850,B,True
248,2013-09-19 16:27:00,2013-09-19 16:31:00,2013-09-19 16:42:00,11850,B,True
249,2013-09-19 22:59:00,2013-09-19 23:00:00,2013-09-19 23:02:00,11850,C,True
250,2013-09-20 04:11:00,2013-09-20 04:19:00,2013-09-20 04:38:00,11850,B,True
251,2013-09-20 09:56:00,2013-09-20 10:02:00,2013-09-20 10:08:00,11850,C,True
252,2013-09-20 11:39:00,2013-09-20 11:53:00,2013-09-20 12:03:00,11850,C,True
253,2013-09-20 12:46:00,2013-09-20 12:51:00,2013-09-20 13:00:00,11850,C,True
254,2013-09-20 16:51:00,2013-09-20 16:57:00,2013-09-20 17:08:00,11850,C,True
255,2013-09-20 19:46:00,2013-09-20 19:51:00,2013-09-20 19:57:00,11850,B,True
256,2013-09-21 01:39:00,2013-09-21 01:45:00,2013-09-21 01:52:00,11850,C,True
257,2013-09-21 02:01:00,2013-09-21 02:04:00,2013-09-21 02:06:00,11850,B,True
258,2013-09-29 05:11:00,2013-09-29 05:25:00,2013-09-29 05:42:00,11850,C,False
259,2013-03-15 05:46:00,2013-03-15 06:58:00,2013-03-15 08:35:00,11692,M,False
260,2013-03-19 16:45:00,2013-03-19 16:51:00,2013-03-19 16:56:00,11692,C,True
261,2013-03-19 18:44:00,2013-03-19 18:50:00,2013-03-19 18:57:00,11692,B,True
262,2013-03-19 20:45:00,2013-03-19 20:51:00,2013-03-19 20:55:00,11692,C,True
263,2013-03-19 23:02:00,2013-03-19 23:15:00,2013-03-19 23:21:00,11692,B,True
264,2013-03-20 06:09:00,2013-03-20 06:15:00,2013-03-20 06:20:00,11692,C,True
265,2013-03-20 11:38:00,2013-03-20 11:42:00,2013-03-20 11:46:00,11692,B,True
266,2013-03-20 18:36:00,2013-03-20 18:41:00,2013-03-20 18:46:00,11692,B,True
267,2013-03-20 19:26:00,2013-03-20 19:32:00,2013-03-20 19:37:00,11692,C,True
268,2013-03-20 22:14:00,2013-03-20 22:22:00,2013-03-20 22:32:00,11692,B,True
269,2013-03-21 10:30:00,2013-03-21 10:34:00,2013-03-21 10:39:00,11692,B,True
270,2013-03-21 11:37:00,2013-03-21 11:43:00,2013-03-21 11:49:00,11692,B,True
271,2013-03-21 15:25:00,2013-03-21 15:31:00,2013-03-21 15:45:00,11692,C,True
272,2013-03-21 16:46:00,2013-03-21 16:57:00,2013-03-21 17:07:00,11692,B,True
273,2013-03-21 18:10:00,2013-03-21 18:22:00,2013-03-21 18:28:00,11692,C,True
274,2013-03-21 20:20:00,2013-03-21 20:29:00,2013-03-21 20:40:00,11692,C,True
275,2013-03-21 21:42:00,2013-03-21 22:04:00,2013-03-21 22:36:00,11692,M,True
276,2013-03-22 02:33:00,2013-03-22 02:38:00,2013-03-22 02:45:00,11692,C,True
277,2013-03-22 03:51:00,2013-03-22 03:56:00,2013-03-22 03:58:00,11692,C,True
278,2013-03-22 08:22:00,2013-03-22 08:28:00,2013-03-22 08:31:00,11692,C,True
279,2013-03-22 10:22:00,2013-03-22 10:27:00,2013-03-22 10:33:00,11692,B,True
280,2013-03-22 11:33:00,2013-03-22 11:37:00,2013-03-22 11:40:00,11692,B,True
281,2013-03-22 11:54:00,2013-03-22 12:01:00,2013-03-22 12:13:00,11692,B,True
282,2013-05-13 09:24:00,2013-05-13 09:29:00,2013-05-13 09:37:00,11748,C,True
283,2013-05-13 11:57:00,2013-05-13 12:03:00,2013-05-13 12:09:00,11748,M,True
284,2013-05-13 12:47:00,2013-05-13 12:52:00,2013-05-13 13:00:00,11748,C,True
285,2013-05-13 13:55:00,2013-05-13 14:40:00,2013-05-13 15:10:00,11748,C,True
286,2013-05-13 15:48:00,2013-05-13 16:05:00,2013-05-13 16:16:00,11748,X,True
287,2013-05-14 00:00:00,2013-05-14 01:11:00,2013-05-14 01:20:00,11748,X,True
288,2013-05-14 12:18:00,2013-05-14 12:22:00,2013-05-14 12:24:00,11748,C,True
