,time_start,time_peak,time_end,nar,xray_class
569,2014-12-21 07:18:00,2014-12-21 07:32:00,2014-12-21 07:51:00,12242,M1.2
570,2014-12-21 11:24:00,2014-12-21 12:17:00,2014-12-21 12:57:00,12241,M1.0
571,2014-12-22 01:33:00,2014-12-22 01:49:00,2014-12-22 01:59:00,12242,M1.0
572,2014-12-27 02:03:00,2014-12-27 02:16:00,2014-12-27 02:24:00,12249,M2.2
573,2015-01-03 09:40:00,2015-01-03 09:47:00,2015-01-03 09:50:00,12253,M1.1
574,2015-01-04 15:18:00,2015-01-04 15:36:00,2015-01-04 15:53:00,12253,M1.3
575,2015-01-22 04:43:00,2015-01-22 04:52:00,2015-01-22 05:02:00,12268,M1.4
576,2015-01-26 16:46:00,2015-01-26 16:53:00,2015-01-26 16:58:00,12268,M1.1
577,2015-01-28 04:21:00,2015-01-28 04:41:00,2015-01-28 04:55:00,12268,M1.4
578,2015-01-28 21:32:00,2015-01-28 21:37:00,2015-01-28 21:40:00,12277,M1.0
579,2015-01-29 11:32:00,2015-01-29 11:42:00,2015-01-29 11:52:00,12268,M2.1
580,2015-01-30 00:32:00,2015-01-30 00:44:00,2015-01-30 01:02:00,12268,M2.0
581,2015-01-30 05:29:00,2015-01-30 05:36:00,2015-01-30 06:35:00,12268,M1.7
582,2015-01-30 12:10:00,2015-01-30 12:16:00,2015-01-30 12:21:00,12277,M2.4
583,2015-02-04 02:08:00,2015-02-04 02:15:00,2015-02-04 02:21:00,12277,M1.2
584,2015-02-09 22:59:00,2015-02-09 23:35:00,2015-02-10 00:14:00,12282,M2.4
585,2015-03-02 06:31:00,2015-03-02 06:39:00,2015-03-02 06:44:00,12290,M1.0
586,2015-03-02 09:37:00,2015-03-02 09:48:00,2015-03-02 09:58:00,12290,M1.1
587,2015-03-02 15:10:00,2015-03-02 15:28:00,2015-03-02 15:37:00,12290,M3.7
588,2015-03-02 19:21:00,2015-03-02 19:31:00,2015-03-02 19:36:00,12290,M4.1
589,2015-03-03 01:25:00,2015-03-03 01:35:00,2015-03-03 01:42:00,12290,M8.2
590,2015-03-05 17:06:00,2015-03-05 18:11:00,2015-03-05 18:26:00,12297,M1.2
591,2015-03-06 04:14:00,2015-03-06 04:57:00,2015-03-06 05:27:00,12297,M3.0
592,2015-03-06 06:55:00,2015-03-06 08:15:00,2015-03-06 08:28:00,12297,M1.5
593,2015-03-07 21:45:00,2015-03-07 22:22:00,2015-03-07 22:58:00,12297,M9.2
594,2015-03-09 14:22:00,2015-03-09 14:33:00,2015-03-09 14:37:00,12297,M4.5
595,2015-03-09 23:29:00,2015-03-09 23:53:00,2015-03-10 00:12:00,12297,M5.8
596,2015-03-10 03:19:00,2015-03-10 03:24:00,2015-03-10 03:28:00,12297,M5.1
597,2015-03-10 23:46:00,2015-03-11 00:02:00,2015-03-11 00:06:00,12297,M2.9
598,2015-03-11 07:10:00,2015-03-11 07:18:00,2015-03-11 07:43:00,12297,M1.8
599,2015-03-11 07:51:00,2015-03-11 07:57:00,2015-03-11 08:03:00,12297,M2.6
600,2015-03-11 16:11:00,2015-03-11 16:22:00,2015-03-11 16:29:00,12297,X2.1
601,2015-03-11 18:37:00,2015-03-11 18:51:00,2015-03-11 18:57:00,12297,M1.0
602,2015-03-12 04:41:00,2015-03-12 04:46:00,2015-03-12 04:50:00,12297,M3.2
603,2015-03-12 11:38:00,2015-03-12 11:50:00,2015-03-12 12:02:00,12297,M1.6
604,2015-03-12 12:09:00,2015-03-12 12:14:00,2015-03-12 12:18:00,12297,M1.4
605,2015-03-12 13:50:00,2015-03-12 14:08:00,2015-03-12 14:13:00,12297,M4.2
606,2015-03-12 21:44:00,2015-03-12 21:51:00,2015-03-12 21:56:00,12297,M2.7
607,2015-03-13 03:47:00,2015-03-13 04:01:00,2015-03-13 04:16:00,12297,M1.2
608,2015-03-13 05:49:00,2015-03-13 06:07:00,2015-03-13 06:12:00,12297,M1.8
609,2015-03-14 04:23:00,2015-03-14 04:40:00,2015-03-14 04:54:00,12297,M1.3
610,2015-03-15 09:36:00,2015-03-15 09:40:00,2015-03-15 09:46:00,12297,M1.0
611,2015-03-15 22:42:00,2015-03-15 23:22:00,2015-03-15 23:38:00,12297,M1.2
612,2015-03-16 10:39:00,2015-03-16 10:58:00,2015-03-16 11:17:00,12297,M1.6
613,2015-03-17 22:49:00,2015-03-17 23:34:00,2015-03-17 23:48:00,12297,M1.0
614,2015-04-08 14:37:00,2015-04-08 14:43:00,2015-04-08 14:47:00,12320,M1.4
615,2015-04-12 08:51:00,2015-04-12 09:50:00,2015-04-12 10:44:00,12321,M1.1
616,2015-04-21 07:08:00,2015-04-21 07:21:00,2015-04-21 07:27:00,12322,M1.0
617,2015-04-21 11:49:00,2015-04-21 11:57:00,2015-04-21 12:02:00,12322,M2.2
618,2015-04-21 15:24:00,2015-04-21 15:45:00,2015-04-21 15:51:00,12322,M4.0
619,2015-04-21 16:55:00,2015-04-21 17:00:00,2015-04-21 17:09:00,12322,M2.1
620,2015-04-21 21:39:00,2015-04-21 21:45:00,2015-04-21 21:55:00,12322,M1.8
621,2015-04-21 21:58:00,2015-04-21 22:01:00,2015-04-21 22:04:00,12325,M1.2
622,2015-04-22 08:30:00,2015-04-22 08:44:00,2015-04-22 08:58:00,12322,M1.1
623,2015-04-23 09:18:00,2015-04-23 10:07:00,2015-04-23 11:10:00,12322,M1.1
624,2015-05-05 09:42:00,2015-05-05 09:47:00,2015-05-05 09:51:00,12339,M1.9
625,2015-05-05 13:45:00,2015-05-05 13:53:00,2015-05-05 13:56:00,12339,M1.2
626,2015-05-05 14:19:00,2015-05-05 14:25:00,2015-05-05 14:32:00,12335,M1.3
627,2015-05-05 17:12:00,2015-05-05 17:24:00,2015-05-05 17:30:00,12335,M2.6
628,2015-05-05 22:05:00,2015-05-05 22:11:00,2015-05-05 22:15:00,12339,X2.7
629,2015-05-06 11:45:00,2015-05-06 11:49:00,2015-05-06 11:51:00,12339,M1.9
630,2015-06-11 08:49:00,2015-06-11 08:55:00,2015-06-11 08:59:00,12367,M1.0
631,2015-06-13 07:20:00,2015-06-13 07:29:00,2015-06-13 07:47:00,12360,M1.3
632,2015-06-14 00:52:00,2015-06-14 00:59:00,2015-06-14 01:09:00,12360,M2.0
633,2015-06-18 00:33:00,2015-06-18 01:27:00,2015-06-18 01:55:00,12365,M1.2
634,2015-06-18 16:30:00,2015-06-18 17:36:00,2015-06-18 18:25:00,12371,M3.0
635,2015-06-20 06:28:00,2015-06-20 06:48:00,2015-06-20 07:09:00,12371,M1.0
636,2015-06-21 01:02:00,2015-06-21 01:42:00,2015-06-21 02:00:00,12371,M2.0
637,2015-06-21 02:06:00,2015-06-21 02:36:00,2015-06-21 03:02:00,12371,M2.6
638,2015-06-21 09:38:00,2015-06-21 09:44:00,2015-06-21 09:50:00,12367,M3.8
639,2015-06-21 18:10:00,2015-06-21 18:20:00,2015-06-21 18:28:00,12367,M1.1
640,2015-06-22 17:39:00,2015-06-22 18:23:00,2015-06-22 18:51:00,12371,M6.5
641,2015-06-25 08:02:00,2015-06-25 08:16:00,2015-06-25 09:05:00,12371,M7.9
642,2015-07-03 12:47:00,2015-07-03 12:51:00,2015-07-03 12:53:00,12378,M1.5
643,2015-07-06 08:24:00,2015-07-06 08:44:00,2015-07-06 08:59:00,12381,M1.0
644,2015-07-06 20:32:00,2015-07-06 20:40:00,2015-07-06 20:50:00,12381,M1.7
645,2015-08-21 01:56:00,2015-08-21 02:18:00,2015-08-21 02:37:00,12403,M1.2
646,2015-08-21 09:34:00,2015-08-21 09:48:00,2015-08-21 10:07:00,12403,M1.4
647,2015-08-21 19:10:00,2015-08-21 20:34:00,2015-08-21 20:50:00,12403,M1.1
648,2015-08-22 06:39:00,2015-08-22 06:49:00,2015-08-22 06:59:00,12403,M1.2
649,2015-08-22 21:19:00,2015-08-22 21:24:00,2015-08-22 21:28:00,12403,M3.5
650,2015-08-24 07:26:00,2015-08-24 07:33:00,2015-08-24 07:35:00,12403,M5.6
651,2015-08-24 17:40:00,2015-08-24 17:46:00,2015-08-24 17:49:00,12403,M1.0
652,2015-08-27 04:48:00,2015-08-27 05:44:00,2015-08-27 06:03:00,12403,M2.9
653,2015-08-28 13:04:00,2015-08-28 13:16:00,2015-08-28 13:23:00,12403,M2.2
654,2015-08-28 18:56:00,2015-08-28 19:03:00,2015-08-28 19:06:00,12403,M2.1
655,2015-08-30 02:01:00,2015-08-30 03:30:00,2015-08-30 04:23:00,12403,M1.4
656,2015-09-17 09:34:00,2015-09-17 09:40:00,2015-09-17 09:45:00,12415,M1.1
657,2015-09-20 04:55:00,2015-09-20 05:03:00,2015-09-20 05:17:00,12420,M1.5
658,2015-09-20 17:32:00,2015-09-20 18:03:00,2015-09-20 18:29:00,12415,M2.1
659,2015-09-27 10:20:00,2015-09-27 10:40:00,2015-09-27 10:46:00,12422,M1.9
660,2015-09-27 20:54:00,2015-09-27 21:00:00,2015-09-27 21:15:00,12422,M1.0
661,2015-09-28 03:45:00,2015-09-28 03:55:00,2015-09-28 03:59:00,12423,M3.6
662,2015-09-28 07:27:00,2015-09-28 07:35:00,2015-09-28 07:46:00,12422,M1.1
663,2015-09-28 13:01:00,2015-09-28 13:18:00,2015-09-28 13:29:00,12422,M1.1
664,2015-09-28 14:53:00,2015-09-28 14:58:00,2015-09-28 15:03:00,12422,M7.6
665,2015-09-29 03:11:00,2015-09-29 03:16:00,2015-09-29 03:31:00,12423,M1.2
666,2015-09-29 03:41:00,2015-09-29 03:43:00,2015-09-29 03:53:00,12422,M1.1
667,2015-09-29 05:05:00,2015-09-29 05:16:00,2015-09-29 05:23:00,12422,M2.9
668,2015-09-29 05:33:00,2015-09-29 05:37:00,2015-09-29 05:39:00,12423,M1.2
669,2015-09-29 05:53:00,2015-09-29 05:56:00,2015-09-29 06:04:00,12422,M1.0
670,2015-09-29 06:39:00,2015-09-29 06:43:00,2015-09-29 06:46:00,12422,M1.4
671,2015-09-29 08:46:00,2015-09-29 08:51:00,2015-09-29 08:55:00,12423,M1.3
672,2015-09-29 11:09:00,2015-09-29 11:15:00,2015-09-29 11:20:00,12422,M1.6
673,2015-09-29 19:20:00,2015-09-29 19:24:00,2015-09-29 19:27:00,12422,M1.1
674,2015-09-30 10:49:00,2015-09-30 10:59:00,2015-09-30 11:13:00,12422,M1.3
675,2015-09-30 13:18:00,2015-09-30 13:20:00,2015-09-30 13:21:00,12422,M1.1
676,2015-10-01 13:03:00,2015-10-01 13:10:00,2015-10-01 13:14:00,12422,M4.5
677,2015-10-02 00:06:00,2015-10-02 00:13:00,2015-10-02 00:17:00,12422,M5.5
678,2015-10-02 12:19:00,2015-10-02 12:26:00,2015-10-02 12:31:00,12422,M1.0
679,2015-10-02 17:08:00,2015-10-02 17:18:00,2015-10-02 17:23:00,12422,M1.0
680,2015-10-04 02:34:00,2015-10-04 02:41:00,2015-10-04 02:48:00,12422,M1.0
681,2015-10-15 23:27:00,2015-10-15 23:31:00,2015-10-15 23:37:00,12434,M1.1
682,2015-10-16 06:11:00,2015-10-16 06:16:00,2015-10-16 06:20:00,12434,M1.1
683,2015-10-17 20:09:00,2015-10-17 20:23:00,2015-10-17 20:28:00,12437,M1.1
684,2015-10-17 20:35:00,2015-10-17 20:42:00,2015-10-17 20:46:00,12437,M1.5
685,2015-10-31 17:48:00,2015-10-31 17:52:00,2015-10-31 17:55:00,12443,M1.0
686,2015-11-04 03:20:00,2015-11-04 03:26:00,2015-11-04 03:29:00,12445,M1.9
687,2015-11-04 11:55:00,2015-11-04 12:03:00,2015-11-04 12:06:00,12445,M2.5
688,2015-11-04 13:31:00,2015-11-04 13:52:00,2015-11-04 14:13:00,12443,M3.7
689,2015-11-09 12:49:00,2015-11-09 13:12:00,2015-11-09 13:28:00,12449,M3.9
690,2015-12-21 00:52:00,2015-12-21 01:03:00,2015-12-21 01:11:00,12472,M2.8
691,2015-12-21 10:09:00,2015-12-21 10:19:00,2015-12-21 10:32:00,12472,M1.1
692,2015-12-22 03:15:00,2015-12-22 03:34:00,2015-12-22 03:48:00,12473,M1.6
693,2015-12-23 00:23:00,2015-12-23 00:40:00,2015-12-23 00:52:00,12473,M4.7
694,2015-12-24 01:49:00,2015-12-24 02:12:00,2015-12-24 02:22:00,12473,M1.1
695,2015-12-28 11:20:00,2015-12-28 12:45:00,2015-12-28 14:09:00,12473,M1.8
696,2016-01-01 23:10:00,2016-01-02 00:11:00,2016-01-02 01:01:00,12473,M2.3
697,2016-02-12 10:36:00,2016-02-12 10:47:00,2016-02-12 10:53:00,12497,M1.0
698,2016-02-13 15:16:00,2016-02-13 15:24:00,2016-02-13 15:26:00,12497,M1.8
699,2016-02-14 19:18:00,2016-02-14 19:26:00,2016-02-14 19:29:00,12497,M1.0
700,2016-02-15 10:41:00,2016-02-15 11:00:00,2016-02-15 11:06:00,12497,M1.1
701,2016-04-18 00:14:00,2016-04-18 00:29:00,2016-04-18 00:39:00,12529,M6.7
702,2016-07-21 00:42:00,2016-07-21 00:46:00,2016-07-21 00:50:00,12567,M1.2
703,2016-07-21 01:34:00,2016-07-21 01:49:00,2016-07-21 02:04:00,12567,M1.0
704,2016-07-23 01:46:00,2016-07-23 02:11:00,2016-07-23 02:23:00,12567,M5.0
705,2016-07-23 05:00:00,2016-07-23 05:16:00,2016-07-23 05:24:00,12567,M7.6
706,2016-07-23 05:27:00,2016-07-23 05:31:00,2016-07-23 05:33:00,12567,M5.5
707,2016-07-24 06:09:00,2016-07-24 06:20:00,2016-07-24 06:32:00,12567,M2.0
708,2016-07-24 17:30:00,2016-07-24 17:43:00,2016-07-24 18:12:00,12567,M1.9
709,2016-11-29 17:19:00,2016-11-29 17:23:00,2016-11-29 17:26:00,12615,M1.0
710,2016-11-29 23:29:00,2016-11-29 23:38:00,2016-11-29 23:40:00,12615,M1.2
711,2017-04-01 21:35:00,2017-04-01 21:48:00,2017-04-01 22:05:00,12644,M4.4
712,2017-04-02 07:50:00,2017-04-02 08:02:00,2017-04-02 08:13:00,12644,M5.3
713,2017-04-02 12:52:00,2017-04-02 13:00:00,2017-04-02 13:11:00,12644,M2.3
714,2017-04-02 18:18:00,2017-04-02 18:38:00,2017-04-02 19:28:00,12644,M2.1
715,2017-04-02 20:26:00,2017-04-02 20:33:00,2017-04-02 20:38:00,12644,M5.7
716,2017-04-03 00:56:00,2017-04-03 01:05:00,2017-04-03 01:12:00,12644,M1.2
717,2017-04-03 14:19:00,2017-04-03 14:29:00,2017-04-03 14:34:00,12644,M5.8
718,2017-07-09 03:09:00,2017-07-09 03:18:00,2017-07-09 03:37:00,12665,M1.3
719,2017-07-14 01:07:00,2017-07-14 02:09:00,2017-07-14 03:24:00,12665,M2.4
720,2017-08-20 01:36:00,2017-08-20 01:52:00,2017-08-20 02:03:00,12672,M1.1
721,2017-09-04 05:36:00,2017-09-04 05:49:00,2017-09-04 06:05:00,12673,M1.2
722,2017-09-04 15:11:00,2017-09-04 15:30:00,2017-09-04 15:33:00,12673,M1.5
723,2017-09-04 18:05:00,2017-09-04 18:22:00,2017-09-04 18:31:00,12673,M1.0
724,2017-09-04 18:46:00,2017-09-04 19:37:00,2017-09-04 19:52:00,12673,M1.7
725,2017-09-04 19:59:00,2017-09-04 20:02:00,2017-09-04 20:06:00,12673,M1.5
726,2017-09-04 20:28:00,2017-09-04 20:33:00,2017-09-04 20:37:00,12673,M5.5
727,2017-09-04 22:10:00,2017-09-04 22:14:00,2017-09-04 22:19:00,12673,M2.1
728,2017-09-05 01:03:00,2017-09-05 01:08:00,2017-09-05 01:11:00,12673,M4.2
729,2017-09-05 03:42:00,2017-09-05 03:51:00,2017-09-05 04:04:00,12673,M1.0
730,2017-09-05 04:33:00,2017-09-05 04:53:00,2017-09-05 05:07:00,12673,M3.2
731,2017-09-05 06:33:00,2017-09-05 06:40:00,2017-09-05 06:43:00,12673,M3.8
732,2017-09-05 17:37:00,2017-09-05 17:43:00,2017-09-05 17:51:00,12673,M2.3
733,2017-09-06 08:57:00,2017-09-06 09:10:00,2017-09-06 09:17:00,12673,X2.2
734,2017-09-06 11:53:00,2017-09-06 12:02:00,2017-09-06 12:10:00,12673,X9.3
735,2017-09-06 15:51:00,2017-09-06 15:56:00,2017-09-06 16:03:00,12673,M2.5
736,2017-09-06 19:21:00,2017-09-06 19:30:00,2017-09-06 19:35:00,12673,M1.4
737,2017-09-07 04:59:00,2017-09-07 05:02:00,2017-09-07 05:08:00,12673,M2.4
738,2017-09-07 09:49:00,2017-09-07 09:54:00,2017-09-07 09:58:00,12673,M1.4
739,2017-09-07 10:11:00,2017-09-07 10:15:00,2017-09-07 10:18:00,12673,M7.3
740,2017-09-07 14:20:00,2017-09-07 14:36:00,2017-09-07 14:55:00,12673,X1.3
741,2017-09-07 23:50:00,2017-09-07 23:59:00,2017-09-08 00:14:00,12673,M3.9
742,2017-09-08 02:19:00,2017-09-08 02:24:00,2017-09-08 02:29:00,12673,M1.3
743,2017-09-08 03:39:00,2017-09-08 03:43:00,2017-09-08 03:45:00,12673,M1.2
744,2017-09-08 07:40:00,2017-09-08 07:49:00,2017-09-08 07:58:00,12673,M8.1
745,2017-09-08 15:09:00,2017-09-08 15:47:00,2017-09-08 16:04:00,12673,M2.9
746,2017-09-08 23:33:00,2017-09-08 23:45:00,2017-09-08 23:56:00,12673,M2.1
747,2017-09-09 04:14:00,2017-09-09 04:28:00,2017-09-09 04:43:00,12673,M1.1
748,2017-09-09 10:50:00,2017-09-09 11:04:00,2017-09-09 11:42:00,12673,M3.7
749,2017-09-09 22:04:00,2017-09-09 23:53:00,2017-09-10 00:41:00,12673,M1.1
750,2017-09-10 15:35:00,2017-09-10 16:06:00,2017-09-10 16:31:00,12673,X8.2
751,2017-10-20 23:10:00,2017-10-20 23:28:00,2017-10-20 23:37:00,12685,M1.1
752,2021-04-19 23:19:00,2021-04-19 23:42:00,2021-04-19 23:59:00,12816,M1.1
753,2021-05-07 18:43:00,2021-05-07 19:04:00,2021-05-07 19:19:00,12822,M3.9
754,2021-05-22 17:03:00,2021-05-22 17:11:00,2021-05-22 17:16:00,12824,M1.1
755,2021-05-22 21:30:00,2021-05-22 21:36:00,2021-05-22 21:43:00,12824,M1.4
756,2021-05-23 11:00:00,2021-05-23 11:08:00,2021-05-23 11:14:00,12824,M1.1
757,2021-07-03 07:04:00,2021-07-03 07:17:00,2021-07-03 07:22:00,12838,M2.7
758,2021-07-03 14:18:00,2021-07-03 14:29:00,2021-07-03 14:34:00,12838,X1.5
759,2021-07-03 16:59:00,2021-07-03 17:03:00,2021-07-03 17:14:00,12838,M1.0
760,2021-07-04 05:01:00,2021-07-04 05:09:00,2021-07-04 05:15:00,12838,M1.5
761,2021-08-28 05:39:00,2021-08-28 06:11:00,2021-08-28 06:23:00,12860,M4.7
762,2021-09-23 04:35:00,2021-09-23 04:42:00,2021-09-23 04:50:00,12871,M2.8
763,2021-10-09 06:19:00,2021-10-09 06:38:00,2021-10-09 06:53:00,12882,M1.6
764,2021-10-28 15:17:00,2021-10-28 15:35:00,2021-10-28 15:48:00,12887,X1.0
765,2021-10-29 02:22:00,2021-10-29 02:42:00,2021-10-29 02:53:00,12891,M1.5
