,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE,xray_class
7764,1.0938666666666666e+22,24.753333333333337,51.77999999999999,-0.17978666666666668,-0.0021162666666666666,37.51999999999999,4.879333333333333,B
7765,1.0331666666666666e+22,24.09166666666667,51.63333333333333,-0.1767333333333333,-0.0022,36.68333333333333,4.915,B
7766,8.31e+21,24.8,50.2,-0.115,-0.0011,15.5,5.2,B
7767,8.31e+21,24.8,50.2,-0.115,-0.0011,15.5,5.2,B
7768,3.834285714285714e+21,33.114285714285714,78.77142857142857,0.14250000000000002,-0.0014995714285714285,8.682857142857143,3.084285714285714,B
7769,3.8299999999999995e+21,33.26153846153846,79.92307692307693,0.2007307692307692,-0.001565692307692308,8.939230769230768,3.0753846153846145,B
7770,3.711249999999999e+21,32.9375,82.94166666666666,0.19923333333333335,-0.0018293333333333332,9.844166666666666,2.3720833333333333,B
7771,3.6653571428571425e+21,32.90714285714286,83.41785714285712,0.1964142857142857,-0.001957285714285714,10.427142857142858,2.249285714285714,B
7772,3.722790697674418e+21,32.762790697674426,84.38372093023256,0.17600209302325584,-0.001948627906976744,10.749767441860467,2.559767441860465,B
7773,3.819215686274509e+21,32.64509803921569,85.13725490196079,0.15376254901960787,-0.0017519607843137254,9.833921568627451,2.661960784313725,B
7774,3.868070175438597e+21,32.56666666666666,85.74210526315791,0.14132087719298247,-0.0016747894736842107,9.496842105263159,2.6964912280701756,B
7775,3.8930000000000003e+21,32.54,86.00333333333336,0.1339015,-0.0016642166666666668,9.5135,2.6028333333333338,B
7776,4.486063829787235e+21,31.562765957446818,90.3308510638298,0.11063531914893615,-0.0020179893617021274,14.678085106382976,2.454255319148936,B
7777,4.567857142857143e+21,31.46938775510204,90.70102040816327,0.10891142857142856,-0.0020530714285714284,15.316734693877551,2.4396938775510204,B
7778,4.788378378378378e+21,31.256756756756747,91.67837837837838,0.1238407207207207,-0.0023834324324324327,19.551711711711715,2.3918018018018024,B
7779,4.837304347826086e+21,31.18782608695652,92.08086956521738,0.12524278260869565,-0.0025052260869565216,20.914260869565215,2.393913043478261,B
7780,5.089322033898305e+21,30.827966101694912,94.60762711864406,0.12194762711864407,-0.002980906779661017,26.30194915254237,2.051864406779661,B
7781,5.483813559322037e+21,30.58220338983051,101.11101694915254,0.12764008474576274,-0.004277033898305085,38.56177966101695,1.5266101694915253,B
7782,5.51771186440678e+21,30.81864406779661,103.48220338983052,0.16723161016949153,-0.005170576271186442,45.44008474576271,1.4077118644067792,B
7783,5.485677966101696e+21,31.290677966101693,104.90254237288136,0.21102144067796608,-0.005808728813559322,50.58050847457626,1.2827966101694916,B
7784,5.404285714285714e+21,31.697142857142854,106.06857142857143,0.23034857142857146,-0.006263904761904762,54.10190476190476,1.2303809523809524,B
7785,5.33742268041237e+21,31.96907216494845,106.54226804123712,0.2553216494845361,-0.006658453608247423,57.25257731958762,1.1583505154639178,B
7786,5.015714285714286e+21,33.95054945054945,108.83516483516483,0.3593296703296703,-0.007727802197802197,64.78571428571429,1.3445054945054946,B
7787,5.171411764705882e+21,34.908235294117645,109.5764705882353,0.35851999999999995,-0.008063176470588237,69.6364705882353,1.6231764705882357,C
7788,6.079529411764706e+21,36.35411764705883,109.49411764705883,0.2959411764705882,-0.008648941176470592,85.11882352941177,2.1984705882352946,C
7789,7.354000000000001e+21,37.80588235294119,107.86470588235294,0.21528235294117642,-0.008548235294117648,96.39176470588234,2.8310588235294114,C
7790,7.633647058823532e+21,38.05411764705883,107.59411764705882,0.19725882352941176,-0.008557411764705883,98.95176470588235,2.9061176470588235,B
7791,9.272705882352942e+21,39.09176470588236,105.87529411764707,0.07539999999999998,-0.008168235294117648,107.0494117647059,3.3131764705882354,C
7792,1.1906534653465345e+22,39.26732673267327,100.98415841584158,-0.08522277227722774,-0.006828019801980198,106.48811881188118,3.871188118811881,B
7793,1.295699115044248e+22,38.810619469026555,98.03185840707965,-0.13739026548672567,-0.005935840707964601,99.54070796460178,3.8798230088495576,B
7794,1.4524166666666667e+22,37.8075,93.04916666666666,-0.20933,-0.004990333333333334,97.24416666666669,3.9000833333333333,B
7795,1.5391666666666665e+22,36.950833333333335,88.9,-0.17601999999999998,-0.0043535833333333334,92.6975,3.866333333333334,B
7796,1.6585000000000002e+22,36.086666666666666,82.6325,-0.12421641666666666,-0.00363375,86.615,3.839166666666667,B
7797,1.6585000000000002e+22,36.086666666666666,82.6325,-0.12421641666666666,-0.00363375,86.615,3.839166666666667,B
7798,1.6795000000000001e+22,35.95333333333333,81.53583333333333,-0.11619391666666669,-0.0035011666666666667,85.31416666666668,3.834166666666667,B
7799,1.7326666666666667e+22,35.711666666666666,78.93083333333334,-0.10406141666666667,-0.00328825,83.81166666666668,3.822,B
7800,1.77375e+22,35.4725,76.52250000000001,-0.10877225,-0.0032921666666666668,86.03416666666666,3.8040833333333333,B
7801,1.8035e+22,35.38083333333332,74.69083333333333,-0.10096708333333335,-0.0032870499999999997,88.60833333333333,3.784,B
7802,1.7851260504201683e+22,35.06386554621848,71.61848739495798,-0.07428176470588235,-0.003264378151260504,88.46302521008401,3.6886554621848737,B
7803,1.787927927927928e+22,35.04864864864865,71.12252252252253,-0.069202972972973,-0.00320109009009009,87.22072072072069,3.688378378378378,B
7804,1.7914736842105265e+22,34.97578947368421,69.69052631578948,-0.06224978947368421,-0.0029661157894736835,82.0578947368421,3.6591578947368415,B
7805,1.7886249999999997e+22,34.83375,68.77124999999998,-0.06554037500000001,-0.0028856375,80.33125,3.6183750000000003,C
7806,1.791666666666667e+22,34.73749999999999,68.15833333333333,-0.06382166666666667,-0.0028402916666666663,79.79861111111111,3.5956944444444443,B
7807,1.7917142857142858e+22,34.730000000000004,67.96857142857144,-0.06391228571428573,-0.0028281571428571428,79.64,3.5879999999999996,B
7808,1.789e+22,34.696666666666665,67.19833333333334,-0.06186933333333334,-0.002835183333333333,80.59,3.5391666666666666,B
7809,1.759795918367347e+22,34.63469387755102,66.64693877551021,-0.05467673469387754,-0.0028485918367346943,80.70612244897958,3.4634693877551017,B
7810,1.6945454545454544e+22,34.43636363636364,66.10000000000001,-0.006335757575757578,-0.003032878787878788,83.87272727272727,3.3181818181818183,B
7811,1.2866666666666666e+22,32.46666666666666,67.3,0.10433333333333333,-0.0020733333333333333,44.1,3.233333333333333,B
7812,1.21e+22,33.1,68.7,-0.129,-0.000109,2.21,3.1,B
7813,1.21e+22,33.1,68.7,-0.129,-0.000109,2.21,3.1,B
7814,1.417142857142857e+22,45.533333333333324,112.23809523809524,0.4320952380952381,-0.01009952380952381,252.0952380952381,3.905714285714286,B
7815,1.195416666666667e+22,47.3875,111.61666666666666,0.3565683333333334,-0.0065980000000000006,137.38333333333333,3.5151666666666666,B
7816,1.1960833333333334e+22,47.39666666666667,111.64166666666667,0.3525266666666667,-0.006578,136.95,3.5164166666666667,B
7817,1.2045e+22,47.40166666666667,112.1,0.330935,-0.006455250000000001,134.6,3.5330833333333334,B
7818,1.22820693387471e+22,38.220417633410676,95.88016241299306,0.15467746635730859,-0.004024555800464037,89.64731581206496,3.4342459396751743,B
7819,2.2617499999999996e+22,35.829166666666666,95.8325,0.22610333333333338,-0.004574583333333334,164.03583333333336,4.0409999999999995,B
7820,2.2431666666666665e+22,35.651666666666664,94.38833333333332,0.22993666666666668,-0.004234654166666667,150.24241666666668,4.02275,B
7821,2.2011666666666666e+22,35.2025,91.08833333333332,0.23205333333333336,-0.0034743375000000003,121.88833333333332,3.969,B
7822,2.1459166666666663e+22,34.774166666666666,87.46749999999999,0.23193666666666665,-0.0024614541666666667,84.95075,3.867583333333333,B
7823,2.1399166666666666e+22,34.73500000000001,87.13749999999999,0.23347,-0.002361655833333333,81.80566666666667,3.860583333333333,C
7824,2.12425e+22,34.649166666666666,86.23333333333333,0.23621666666666669,-0.0021723125,75.38666666666668,3.8416666666666663,C
7825,2.0516666666666665e+22,34.514166666666675,83.34416666666667,0.23403333333333334,-0.0015639108333333333,55.13158333333334,3.771083333333333,C
7826,2.0273333333333333e+22,34.45333333333333,82.2625,0.230375,-0.0012926024999999999,45.290499999999994,3.743333333333333,C
7827,1.9988333333333334e+22,34.25583333333332,80.77416666666667,0.22664166666666669,-0.0009183116666666666,32.877500000000005,3.709,C
7828,1.967e+22,34.030833333333334,79.08416666666668,0.21873333333333334,-0.0006839283333333333,24.67025,3.6671666666666662,C
7829,1.9548333333333332e+22,33.95583333333334,78.5125,0.21715,-0.0006660116666666667,23.531916666666667,3.6477500000000003,B
7830,1.9450833333333334e+22,33.909166666666664,78.03250000000001,0.21573333333333336,-0.0006635116666666666,22.994416666666666,3.6314166666666665,C
7831,1.8709166666666668e+22,33.82083333333333,75.09499999999998,0.19329000000000002,-0.0007889533333333334,24.472083333333334,3.5623333333333336,C
7832,1.75775e+22,34.1025,70.81750000000001,0.15864166666666665,-0.0013046741666666666,37.055416666666666,3.414083333333333,C
7833,1.662e+22,34.72416666666667,68.24083333333333,0.12640425,-0.0015550391666666668,42.15266666666667,3.3204166666666666,B
7834,1.6351666666666667e+22,34.899166666666666,67.4575,0.11704241666666668,-0.0016864825,43.967,3.3136666666666668,B
7835,1.1109291666666668e+22,34.41833333333333,61.677499999999995,0.11597408333333334,-0.002381775,43.498308333333334,2.46575,C
7836,1.0823958333333334e+22,34.361666666666665,61.480000000000004,0.11758325,-0.0023365333333333336,42.555832499999994,2.4536666666666664,B
7837,7.036089633027523e+21,29.110091743119266,50.43853211009174,0.09701458715596331,-0.0017985412844036697,28.75130486238532,2.3545871559633027,B
7838,4.3679221249999996e+21,26.209999999999997,47.02375,0.123516,-0.0017117500000000002,19.755527875,2.1630000000000003,C
7839,2.2648995161290325e+21,22.81451612903226,43.196774193548386,0.16476290322580645,-0.001402,11.625358548387098,1.8608064516129033,B
7840,2.144488032786885e+21,22.60655737704918,42.90327868852459,0.1690360655737705,-0.0013971147540983607,11.427413606557376,1.8408196721311478,B
7841,5.105708333333334e+21,40.3625,116.35583333333332,0.1829628875,-0.004966611875,36.99190416666667,3.1406666666666667,B
7842,2.8783823529411757e+22,54.21911764705882,78.28235294117648,0.09220694117647059,0.005415882352941177,231.02941176470588,4.238970588235295,B
7843,2.526e+22,60.305,73.48666666666668,0.2231783333333333,0.008048083333333334,304.93333333333334,4.4625,B
7844,2.4973333333333334e+22,60.95250000000001,73.78916666666667,0.23827,0.008798166666666666,329.46666666666664,4.449083333333334,B
7845,2.494e+22,61.02750000000001,73.84333333333333,0.24061166666666667,0.008887416666666667,332.2416666666667,4.447,B
7846,2.4808403361344535e+22,61.531932773109254,74.44537815126048,0.2799210084033613,0.00962050420168067,356.218487394958,4.439831932773109,B
7847,2.4835576923076916e+22,61.71634615384615,74.95384615384616,0.2906596153846154,0.010208557692307692,377.0192307692308,4.459711538461539,B
7848,2.4855999999999994e+22,61.774000000000015,75.174,0.294126,0.010460399999999998,386.07,4.4711,B
7849,2.50515625e+22,62.0671875,76.4453125,0.358140625,0.01215296875,446.953125,4.520625,B
7850,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,B
7851,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,B
7852,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,C
7853,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,B
7854,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,B
7855,2.5e+22,62.9,80.9,0.327,0.0183,640.0,4.58,B
7856,2.7466666666666664e+22,59.43333333333334,76.60000000000001,0.295,0.009676666666666667,398.0,4.506666666666667,B
7857,3.004869565217391e+22,57.04260869565218,78.39913043478262,0.2981999999999999,0.00975295652173913,440.1304347826087,4.357826086956522,B
7858,3.0139830508474574e+22,56.958474576271186,78.40338983050849,0.29851694915254234,0.009735423728813558,440.93220338983053,4.3575423728813565,B
7859,3.1436666666666663e+22,55.594166666666666,79.175,0.2740775,0.009481583333333331,449.43333333333334,4.352666666666666,B
7860,3.226583333333333e+22,54.73916666666666,79.2,0.25493916666666666,0.009156083333333336,448.31666666666666,4.374416666666667,B
7861,3.300416666666667e+22,54.00833333333333,78.95416666666667,0.23409750000000001,0.008953833333333331,449.3333333333333,4.3839999999999995,B
7862,3.3047499999999997e+22,53.96083333333333,78.94166666666666,0.2327141666666667,0.008942916666666665,449.375,4.384249999999999,B
7863,3.35875e+22,53.25750000000001,78.65083333333332,0.21198916666666665,0.00882375,450.40833333333336,4.3694999999999995,B
7864,3.50925e+22,50.80166666666667,77.64750000000001,0.13841166666666668,0.007909833333333333,420.1,4.316833333333333,B
7865,3.5314166666666665e+22,50.46,77.4725,0.12888249999999998,0.007724750000000001,411.95,4.3109166666666665,B
7866,3.5329411764705886e+22,50.43361344537815,77.46302521008403,0.12777226890756305,0.0077134453781512605,411.5042016806723,4.310504201680673,B
7867,3.547927927927928e+22,50.218018018018014,77.26216216216217,0.12431441441441443,0.00756954954954955,406.4144144144144,4.305495495495496,C
7868,3.5826315789473688e+22,49.70842105263158,76.49789473684211,0.1281063157894737,0.0072564210526315795,395.62105263157895,4.288105263157895,B
7869,3.6179220779220788e+22,49.164935064935065,75.61558441558441,0.12871688311688312,0.006871298701298702,380.46753246753246,4.253896103896105,B
7870,3.6299999999999997e+22,48.563793103448276,75.49310344827585,0.10808965517241378,0.006778793103448275,371.94827586206895,4.212068965517242,B
7871,3.6453999999999994e+22,48.246,75.274,0.104784,0.006581199999999999,362.76,4.2148,B
7872,3.6597777777777776e+22,48.01777777777778,75.38,0.09880444444444443,0.006475111111111112,358.1777777777778,4.214222222222222,B
7873,3.699375e+22,47.490624999999994,75.928125,0.07972499999999999,0.006245,347.9375,4.221875,B
7874,3.92e+22,44.9,74.8,0.0948,0.00453,267.0,4.23,B
7875,3.92e+22,44.9,74.8,0.0948,0.00453,267.0,4.23,B
7876,5.194642857142858e+20,43.16428571428571,131.64285714285714,-0.6695714285714285,0.011941785714285714,12.502857142857144,2.9232142857142853,B
7877,5.6664444444444446e+20,42.913333333333334,130.88888888888889,-0.5409168888888889,0.012018222222222224,13.33022222222222,2.8268888888888886,C
7878,6.746176470588237e+20,40.872058823529414,136.19117647058823,-0.0681773529411765,0.008005941176470589,10.309544117647059,2.794411764705882,B
7879,7.088219178082191e+20,40.61643835616438,137.08219178082192,-0.07982273972602741,0.007461191780821918,9.671331506849315,2.7836986301369864,C
7880,7.88219512195122e+20,40.15487804878049,138.17073170731706,-0.12035439024390243,0.0065828292682926825,8.983014634146341,2.777682926829268,B
7881,8.83086956521739e+20,39.775,139.68478260869566,-0.14067456521739127,0.005821293478260869,8.360067391304346,2.7998913043478266,B
7882,5.035882352941176e+21,43.26554621848741,107.15546218487395,-0.17860613445378154,0.0032309327731092435,20.519411764705886,3.5499159663865547,B
7883,5.796016949152542e+21,44.09576271186441,102.8220338983051,-0.13150703389830512,0.002733289830508475,19.71839830508474,3.6974576271186446,B
7884,8.198947368421053e+21,44.74210526315789,92.51315789473684,-0.005080263157894736,0.0010510052631578948,13.429763157894735,3.957631578947369,B
7885,8.442666666666666e+21,44.44333333333332,91.40666666666665,0.0013336666666666666,0.0009603066666666668,13.091366666666666,3.9519999999999995,B
7886,7.467916666666667e+21,41.604166666666664,105.875,-0.06903916666666667,-0.018137499999999997,211.70833333333334,3.7775,B
7887,7.77741935483871e+21,41.664516129032265,106.58064516129032,-0.07912709677419355,-0.0181516129032258,218.80645161290323,3.7845161290322578,B
7888,7.82875e+21,41.646874999999994,106.59375,-0.07556375000000001,-0.01808125,219.09375,3.7934374999999996,B
7889,8.075675675675677e+21,41.567567567567565,106.4054054054054,-0.06315378378378379,-0.017672972972972975,219.9189189189189,3.8324324324324337,B
7890,8.696e+21,41.224000000000004,105.86,-0.031673799999999995,-0.016662,219.58,3.9242000000000004,B
7891,8.822641509433961e+21,41.15660377358491,105.88679245283019,-0.030786603773584904,-0.016447169811320755,218.67924528301887,3.943584905660378,B
7892,9.081666666666667e+21,41.03333333333334,106.11666666666666,-0.0446515,-0.015866666666666664,213.81666666666666,3.9885000000000006,B
7893,9.116393442622951e+21,41.01147540983607,106.14754098360656,-0.04795229508196721,-0.01579016393442623,213.18032786885246,3.9942622950819677,C
7894,9.221874999999999e+21,40.95,106.203125,-0.05517328125,-0.0155828125,211.609375,4.010781250000001,B
7895,9.29090909090909e+21,40.906060606060606,106.24242424242425,-0.05703166666666667,-0.01548181818181818,211.07575757575756,4.020909090909091,B
7896,9.571621621621622e+21,40.71351351351352,106.43243243243244,-0.057474189189189194,-0.015139189189189188,210.1891891891892,4.046351351351351,C
7897,1.1207083333333335e+22,39.48500000000001,103.45666666666666,-0.06765550000000001,-0.014074166666666665,225.175,4.142416666666667,B
7898,1.25735e+22,38.075,101.08833333333335,-0.07774599449166666,-0.014356666666666665,259.51666666666665,4.250083333333333,B
7899,1.3315178571428574e+22,37.214285714285715,99.53928571428571,-0.09893901195535713,-0.015469642857142857,295.66964285714283,4.284107142857143,B
7900,1.4771830985915493e+22,35.27323943661971,93.50140845070423,-0.1274757653380282,-0.021164788732394368,444.49295774647885,4.307605633802816,B
7901,1.5102816901408454e+22,34.79859154929577,92.26478873239436,-0.13350252590140846,-0.02287042253521127,487.1267605633803,4.312816901408452,B
7902,1.573714285714286e+22,34.129999999999995,89.96142857142857,-0.14760399055714282,-0.025775714285714287,564.3142857142857,4.334714285714285,B
7903,1.1887801980198018e+22,57.14653465346535,72.02442244224423,0.2980211881188119,0.0057969768976897686,271.76348184818477,3.683333333333333,B
7904,1.1494355263157896e+22,57.778618421052634,72.6671052631579,0.29731092105263157,0.006705506578947368,257.42873355263157,3.658322368421053,B
7905,1.078970731707317e+22,57.68262195121952,76.61951219512194,0.2799026219512195,0.007551140243902439,242.50132621951218,3.65375,B
7906,1.0719740181268883e+22,57.666767371601196,77.0368580060423,0.2759004833836858,0.007641613293051359,241.21279456193352,3.65392749244713,B
